"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"2016","2016","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",15,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","< 1 year","1","Female","F","White","2106-3",11,1445970,Unreliable
,"2016","2016","Renal failure","N17-N19","20-24 years","20-24","Female","F","White","2106-3",16,8118673,Unreliable
,"2016","2016","Renal failure","N17-N19","20-24 years","20-24","Male","M","White","2106-3",16,8618027,Unreliable
,"2016","2016","Renal failure","N17-N19","25-29 years","25-29","Female","F","White","2106-3",25,8344796,0.3
,"2016","2016","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",23,8752190,0.3
,"2016","2016","Renal failure","N17-N19","30-34 years","30-34","Female","F","Black or African American","2054-5",10,1624508,Unreliable
,"2016","2016","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",40,8120693,0.5
,"2016","2016","Renal failure","N17-N19","30-34 years","30-34","Male","M","Black or African American","2054-5",13,1518918,Unreliable
,"2016","2016","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",32,8433938,0.4
,"2016","2016","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",10,1564817,Unreliable
,"2016","2016","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",47,7813961,0.6
,"2016","2016","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",13,1414017,Unreliable
,"2016","2016","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",85,8036205,1.1
,"2016","2016","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",19,1453031,Unreliable
,"2016","2016","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",89,7490656,1.2
,"2016","2016","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",15,1288560,Unreliable
,"2016","2016","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",129,7600265,1.7
,"2016","2016","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",35,1490802,2.3
,"2016","2016","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",161,8180030,2.0
,"2016","2016","Renal failure","N17-N19","45-49 years","45-49","Male","M","Asian or Pacific Islander","A-PI",10,672252,Unreliable
,"2016","2016","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",35,1320641,2.7
,"2016","2016","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",190,8242207,2.3
,"2016","2016","Renal failure","N17-N19","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",11,139079,Unreliable
,"2016","2016","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",67,1527679,4.4
,"2016","2016","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",250,8757924,2.9
,"2016","2016","Renal failure","N17-N19","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",10,136243,Unreliable
,"2016","2016","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian or Pacific Islander","A-PI",13,600388,Unreliable
,"2016","2016","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",77,1346024,5.7
,"2016","2016","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",353,8647529,4.1
,"2016","2016","Renal failure","N17-N19","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",11,130570,Unreliable
,"2016","2016","Renal failure","N17-N19","55-59 years","55-59","Female","F","Asian or Pacific Islander","A-PI",13,624611,Unreliable
,"2016","2016","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",104,1475645,7.0
,"2016","2016","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",411,9065876,4.5
,"2016","2016","Renal failure","N17-N19","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",11,122104,Unreliable
,"2016","2016","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",19,532375,Unreliable
,"2016","2016","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",105,1271785,8.3
,"2016","2016","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",588,8757142,6.7
,"2016","2016","Renal failure","N17-N19","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",12,104463,Unreliable
,"2016","2016","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",25,553431,4.5
,"2016","2016","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",130,1237200,10.5
,"2016","2016","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",546,8272310,6.6
,"2016","2016","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",22,453130,4.9
,"2016","2016","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",165,1013024,16.3
,"2016","2016","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",755,7754844,9.7
,"2016","2016","Renal failure","N17-N19","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",12,78991,Unreliable
,"2016","2016","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",18,458344,Unreliable
,"2016","2016","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",140,981151,14.3
,"2016","2016","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",725,7364678,9.8
,"2016","2016","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",39,365182,10.7
,"2016","2016","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",166,760488,21.8
,"2016","2016","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",921,6740037,13.7
,"2016","2016","Renal failure","N17-N19","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",13,50810,Unreliable
,"2016","2016","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",25,305988,8.2
,"2016","2016","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",140,645529,21.7
,"2016","2016","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",785,5353730,14.7
,"2016","2016","Renal failure","N17-N19","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",12,43566,Unreliable
,"2016","2016","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",30,246892,12.2
,"2016","2016","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",138,467647,29.5
,"2016","2016","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",940,4696085,20.0
,"2016","2016","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",34,216596,15.7
,"2016","2016","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",138,462293,29.9
,"2016","2016","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",940,3931462,23.9
,"2016","2016","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",43,173623,24.8
,"2016","2016","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",114,305200,37.4
,"2016","2016","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",1027,3217524,31.9
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",42,149001,28.2
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",145,323535,44.8
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",1060,2918111,36.3
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",10,15187,Unreliable
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",37,107259,34.5
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",119,185423,64.2
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",1032,2145386,48.1
,"2016","2016","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",37,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",140,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",981,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",42,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",84,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",988,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",25,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",90,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",842,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",27,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",51,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",570,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",14,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",34,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",282,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",19,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",151,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",45,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",15,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","White","2106-3",11,8021432,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","White","2106-3",14,8508157,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","White","2106-3",20,8445926,0.2
,"2017","2017","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Black or African American","2054-5",13,1909220,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",31,8889552,0.3
,"2017","2017","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Black or African American","2054-5",13,1648016,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",25,8130499,0.3
,"2017","2017","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Black or African American","2054-5",11,1555867,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",52,8479854,0.6
,"2017","2017","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Black or African American","2054-5",17,1598289,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",64,7955561,0.8
,"2017","2017","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Black or African American","2054-5",18,1451890,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",73,8192549,0.9
,"2017","2017","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Black or African American","2054-5",35,1457079,2.4
,"2017","2017","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","White","2106-3",75,7437062,1.0
,"2017","2017","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Black or African American","2054-5",18,1291768,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","White","2106-3",106,7558764,1.4
,"2017","2017","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",10,139975,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Black or African American","2054-5",36,1504388,2.4
,"2017","2017","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","White","2106-3",125,8138169,1.5
,"2017","2017","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",10,142671,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Black or African American","2054-5",53,1330568,4.0
,"2017","2017","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","White","2106-3",192,8203166,2.3
,"2017","2017","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Asian or Pacific Islander","A-PI",11,701877,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Black or African American","2054-5",61,1511616,4.0
,"2017","2017","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","White","2106-3",251,8529970,2.9
,"2017","2017","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Asian or Pacific Islander","A-PI",10,615271,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Black or African American","2054-5",64,1330111,4.8
,"2017","2017","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","White","2106-3",341,8439618,4.0
,"2017","2017","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Asian or Pacific Islander","A-PI",14,643305,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",108,1487113,7.3
,"2017","2017","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",434,9044115,4.8
,"2017","2017","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",17,124564,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",21,548961,3.8
,"2017","2017","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",103,1282134,8.0
,"2017","2017","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",523,8744861,6.0
,"2017","2017","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",11,109705,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",23,581295,4.0
,"2017","2017","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",114,1290511,8.8
,"2017","2017","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",559,8448908,6.6
,"2017","2017","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",23,476740,4.8
,"2017","2017","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",168,1059505,15.9
,"2017","2017","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",761,7921070,9.6
,"2017","2017","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",13,81793,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",27,484300,5.6
,"2017","2017","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",135,1015764,13.3
,"2017","2017","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",726,7324656,9.9
,"2017","2017","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",31,384933,8.1
,"2017","2017","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",152,784060,19.4
,"2017","2017","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",893,6688020,13.4
,"2017","2017","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",13,55792,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",37,335117,11.0
,"2017","2017","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",135,694054,19.5
,"2017","2017","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",848,5814830,14.6
,"2017","2017","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",13,48398,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",42,268715,15.6
,"2017","2017","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",153,504947,30.3
,"2017","2017","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",1014,5125212,19.8
,"2017","2017","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",12,35908,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",27,232521,11.6
,"2017","2017","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",141,481488,29.3
,"2017","2017","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",992,4092528,24.2
,"2017","2017","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",12,29146,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",38,185035,20.5
,"2017","2017","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",135,318991,42.3
,"2017","2017","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",1028,3365644,30.5
,"2017","2017","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",10,22743,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",50,158034,31.6
,"2017","2017","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",130,333028,39.0
,"2017","2017","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",984,2942426,33.4
,"2017","2017","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",45,116010,38.8
,"2017","2017","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",126,192638,65.4
,"2017","2017","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",1007,2184161,46.1
,"2017","2017","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",41,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",109,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",1008,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",40,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",87,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",969,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",38,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",89,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",827,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",20,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",55,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",576,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",12,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",41,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",283,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Asian or Pacific Islander","A-PI",11,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",16,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",193,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",51,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",17,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","20-24 years","20-24","Female","F","White","2106-3",11,8021432,Unreliable
,"2017","2017","Renal failure","N17-N19","20-24 years","20-24","Male","M","White","2106-3",14,8508157,Unreliable
,"2017","2017","Renal failure","N17-N19","25-29 years","25-29","Female","F","White","2106-3",20,8445926,0.2
,"2017","2017","Renal failure","N17-N19","25-29 years","25-29","Male","M","Black or African American","2054-5",13,1909220,Unreliable
,"2017","2017","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",32,8889552,0.4
,"2017","2017","Renal failure","N17-N19","30-34 years","30-34","Female","F","Black or African American","2054-5",13,1648016,Unreliable
,"2017","2017","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",26,8130499,0.3
,"2017","2017","Renal failure","N17-N19","30-34 years","30-34","Male","M","Black or African American","2054-5",11,1555867,Unreliable
,"2017","2017","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",52,8479854,0.6
,"2017","2017","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",18,1598289,Unreliable
,"2017","2017","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",64,7955561,0.8
,"2017","2017","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",19,1451890,Unreliable
,"2017","2017","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",74,8192549,0.9
,"2017","2017","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",36,1457079,2.5
,"2017","2017","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",75,7437062,1.0
,"2017","2017","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",18,1291768,Unreliable
,"2017","2017","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",109,7558764,1.4
,"2017","2017","Renal failure","N17-N19","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",10,139975,Unreliable
,"2017","2017","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",37,1504388,2.5
,"2017","2017","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",128,8138169,1.6
,"2017","2017","Renal failure","N17-N19","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",10,142671,Unreliable
,"2017","2017","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",55,1330568,4.1
,"2017","2017","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",194,8203166,2.4
,"2017","2017","Renal failure","N17-N19","50-54 years","50-54","Female","F","Asian or Pacific Islander","A-PI",11,701877,Unreliable
,"2017","2017","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",62,1511616,4.1
,"2017","2017","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",256,8529970,3.0
,"2017","2017","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian or Pacific Islander","A-PI",10,615271,Unreliable
,"2017","2017","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",65,1330111,4.9
,"2017","2017","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",347,8439618,4.1
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Female","F","Asian or Pacific Islander","A-PI",15,643305,Unreliable
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",109,1487113,7.3
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",444,9044115,4.9
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",18,124564,Unreliable
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",21,548961,3.8
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",105,1282134,8.2
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",531,8744861,6.1
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",11,109705,Unreliable
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",24,581295,4.1
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",116,1290511,9.0
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",566,8448908,6.7
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",23,476740,4.8
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",169,1059505,16.0
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",782,7921070,9.9
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",13,81793,Unreliable
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",28,484300,5.8
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",138,1015764,13.6
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",733,7324656,10.0
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",33,384933,8.6
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",155,784060,19.8
