"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Single Race 6","Single Race 6 Code",Deaths,Population,Crude Rate
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",16,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",10429,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","More than one race","M",39,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",34,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian","A",377,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",977,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",7569,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","More than one race","M",25,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","American Indian or Alaska Native","1002-5",21,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian","A",312,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",574,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",6074,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","More than one race","M",25,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","American Indian or Alaska Native","1002-5",18,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Asian","A",163,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",424,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",3351,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","More than one race","M",15,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Asian","A",127,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",192,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",2006,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Asian","A",40,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Black or African American","2054-5",121,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",661,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Asian","A",22,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Black or African American","2054-5",32,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",253,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","Black or African American","2054-5",44,287951,15.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","White","2106-3",84,1214064,6.9
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","Asian","A",10,110212,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","Black or African American","2054-5",43,297435,14.5
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","White","2106-3",103,1269771,8.1
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","Black or African American","2054-5",21,1198108,1.8
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","White","2106-3",59,5000346,1.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","Black or African American","2054-5",24,1233883,1.9
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","White","2106-3",66,5236767,1.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","Black or African American","2054-5",16,1556303,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","White","2106-3",38,6835598,0.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","5-9 years","5-9","Male","M","Black or African American","2054-5",15,1591074,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","5-9 years","5-9","Male","M","White","2106-3",34,7169184,0.5
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","10-14 years","10-14","Female","F","Black or African American","2054-5",13,1579220,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","10-14 years","10-14","Female","F","White","2106-3",40,7173793,0.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","10-14 years","10-14","Male","M","Black or African American","2054-5",15,1631979,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","10-14 years","10-14","Male","M","White","2106-3",45,7550541,0.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","Black or African American","2054-5",23,1666549,1.4
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","White","2106-3",73,7813644,0.9
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","More than one race","M",10,575282,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","Black or African American","2054-5",29,1718495,1.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","White","2106-3",61,8246814,0.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","Black or African American","2054-5",37,1643610,2.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","White","2106-3",99,7885024,1.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","Asian","A",12,760220,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","Black or African American","2054-5",42,1667940,2.5
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","White","2106-3",149,8297230,1.8
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","American Indian or Alaska Native","1002-5",15,172578,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","Black or African American","2054-5",77,1685144,4.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","White","2106-3",198,7889378,2.5
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Asian","A",12,826163,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Black or African American","2054-5",93,1687706,5.5
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",264,8223241,3.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","More than one race","M",13,439420,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","American Indian or Alaska Native","1002-5",26,178583,14.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Asian","A",18,991908,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Black or African American","2054-5",120,1904643,6.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",383,8373814,4.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","More than one race","M",12,381636,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","American Indian or Alaska Native","1002-5",19,190687,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Asian","A",34,939134,3.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Black or African American","2054-5",173,1889912,9.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",486,8694056,5.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","More than one race","M",17,376382,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","American Indian or Alaska Native","1002-5",24,158878,15.1
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Asian","A",30,1009079,3.0
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Black or African American","2054-5",270,1718202,15.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",673,8240003,8.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","More than one race","M",13,306204,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",34,174985,19.4
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Asian","A",45,950464,4.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Black or African American","2054-5",238,1644693,14.5
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",826,8603118,9.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","More than one race","M",20,289396,6.9
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","American Indian or Alaska Native","1002-5",36,148214,24.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Asian","A",50,947187,5.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Black or African American","2054-5",364,1601780,22.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",12,33724,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","White","2106-3",1051,8118497,12.9
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","More than one race","M",32,266015,12.0
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","American Indian or Alaska Native","1002-5",37,162205,22.8
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Asian","A",49,869749,5.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Black or African American","2054-5",381,1478891,25.8
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",13,37099,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","White","2106-3",1246,8459509,14.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","More than one race","M",15,246282,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",42,130485,32.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Asian","A",66,846335,7.8
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Black or African American","2054-5",469,1459954,32.1
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",14,28484,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","White","2106-3",1514,7478714,20.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","More than one race","M",22,220272,10.0
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",53,139069,38.1
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Asian","A",90,751145,12.0
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Black or African American","2054-5",519,1305954,39.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",15,30297,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","White","2106-3",1736,7703187,22.5
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","More than one race","M",20,200153,10.0
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",52,124883,41.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Asian","A",109,803231,13.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Black or African American","2054-5",737,1444649,51.0
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",15,25247,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","White","2106-3",2351,7706990,30.5
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","More than one race","M",41,188667,21.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",66,129221,51.1
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Asian","A",121,716695,16.9
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Black or African American","2054-5",770,1279062,60.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",16,26340,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","White","2106-3",2856,7871208,36.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","More than one race","M",31,170114,18.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",94,117339,80.1
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Asian","A",115,690210,16.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",1065,1406317,75.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",10,23917,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",3790,7910288,47.9
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","More than one race","M",44,159872,27.5
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",78,118143,66.0
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Asian","A",178,603511,29.5
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",1138,1228977,92.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",18,23618,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",4555,7933776,57.4
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","More than one race","M",47,143960,32.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",107,117524,91.0
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Asian","A",191,640184,29.8
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",1642,1412454,116.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",29,22077,131.4
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",6327,8594845,73.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","More than one race","M",70,151690,46.1
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",99,111983,88.4
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Asian","A",265,548813,48.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",1832,1200792,152.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",22,21270,103.4
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",7515,8345171,90.1
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","More than one race","M",56,134994,41.5
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",133,99786,133.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian","A",291,573758,50.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",2274,1241819,183.1
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",35,17963,194.8
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",8861,8132063,109.0
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","More than one race","M",73,126497,57.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",104,90500,114.9
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian","A",390,468914,83.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",2542,999336,254.4
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",29,16942,171.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",10501,7609364,138.0
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","More than one race","M",82,112529,72.9
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",139,74580,186.4
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian","A",412,478661,86.1
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",2433,960339,253.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",21,13475,155.8
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",10933,6931769,157.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","More than one race","M",77,94583,81.4
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",91,64867,140.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian","A",532,371516,143.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",2496,701142,356.0
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",36,11991,300.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",12370,6171692,200.4
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","More than one race","M",75,80876,92.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",137,51478,266.1
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian","A",507,344997,147.0
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",2291,656428,349.0
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",30,9549,314.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",13420,5427669,247.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","More than one race","M",74,67337,109.9
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",103,44365,232.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian","A",609,265537,229.3
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",2300,445087,516.8
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",30,8367,358.6
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",14446,4616966,312.9
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","More than one race","M",80,55546,144.0
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",93,31032,299.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian","A",496,210411,235.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",1922,397005,484.1
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",21,5437,386.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",12698,3479986,364.9
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","More than one race","M",51,41553,122.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",71,24552,289.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian","A",606,159546,379.8
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",1636,238240,686.7
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",13,4453,Unreliable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",13552,2682485,505.2
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","More than one race","M",67,31787,210.8
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",58,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian","A",518,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",1603,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",16,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",10784,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","More than one race","M",46,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",50,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian","A",565,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",1215,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",10,Not Applicable,Not Applicable
