"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"2016","2016","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",3014,3931462,76.7
,"2016","2016","Renal failure","N17-N19","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",26,27272,95.3
,"2016","2016","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",134,173623,77.2
,"2016","2016","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",423,305200,138.6
,"2016","2016","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",3586,3217524,111.5
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",23,21737,105.8
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",122,149001,81.9
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",472,323535,145.9
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",3654,2918111,125.2
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",24,15187,158.0
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",127,107259,118.4
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",424,185423,228.7
,"2016","2016","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",4059,2145386,189.2
,"2016","2016","Renal failure","N17-N19","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",25,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",138,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",481,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",4242,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",18,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",147,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",294,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",4084,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",15,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",110,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",361,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",3654,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",84,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",187,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",2684,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",57,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",143,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",1588,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","95-99 years","95-99","Male","M","Asian or Pacific Islander","A-PI",27,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",57,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",835,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","100+ years","100+","Female","F","Black or African American","2054-5",42,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",291,Not Applicable,Not Applicable
,"2016","2016","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",84,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","< 1 year","1","Female","F","Black or African American","2054-5",22,330757,6.7
,"2017","2017","Renal failure","N17-N19","< 1 year","1","Female","F","White","2106-3",58,1436267,4.0
,"2017","2017","Renal failure","N17-N19","< 1 year","1","Male","M","Black or African American","2054-5",21,345325,6.1
,"2017","2017","Renal failure","N17-N19","< 1 year","1","Male","M","White","2106-3",58,1505185,3.9
,"2017","2017","Renal failure","N17-N19","1-4 years","1-4","Male","M","White","2106-3",11,6098265,Unreliable
,"2017","2017","Renal failure","N17-N19","10-14 years","10-14","Female","F","White","2106-3",11,7654609,Unreliable
,"2017","2017","Renal failure","N17-N19","15-19 years","15-19","Female","F","White","2106-3",14,7780091,Unreliable
,"2017","2017","Renal failure","N17-N19","15-19 years","15-19","Male","M","White","2106-3",22,8174979,0.3
,"2017","2017","Renal failure","N17-N19","20-24 years","20-24","Female","F","White","2106-3",23,8021432,0.3
,"2017","2017","Renal failure","N17-N19","20-24 years","20-24","Male","M","Black or African American","2054-5",15,1875440,Unreliable
,"2017","2017","Renal failure","N17-N19","20-24 years","20-24","Male","M","White","2106-3",39,8508157,0.5
,"2017","2017","Renal failure","N17-N19","25-29 years","25-29","Female","F","Black or African American","2054-5",15,1912390,Unreliable
,"2017","2017","Renal failure","N17-N19","25-29 years","25-29","Female","F","White","2106-3",54,8445926,0.6
,"2017","2017","Renal failure","N17-N19","25-29 years","25-29","Male","M","Black or African American","2054-5",31,1909220,1.6
,"2017","2017","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",90,8889552,1.0
,"2017","2017","Renal failure","N17-N19","30-34 years","30-34","Female","F","Black or African American","2054-5",25,1648016,1.5
,"2017","2017","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",72,8130499,0.9
,"2017","2017","Renal failure","N17-N19","30-34 years","30-34","Male","M","American Indian or Alaska Native","1002-5",10,180171,Unreliable
,"2017","2017","Renal failure","N17-N19","30-34 years","30-34","Male","M","Black or African American","2054-5",34,1555867,2.2
,"2017","2017","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",144,8479854,1.7
,"2017","2017","Renal failure","N17-N19","35-39 years","35-39","Female","F","Asian or Pacific Islander","A-PI",11,904092,Unreliable
,"2017","2017","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",51,1598289,3.2
,"2017","2017","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",146,7955561,1.8
,"2017","2017","Renal failure","N17-N19","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",10,166639,Unreliable
,"2017","2017","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",46,1451890,3.2
,"2017","2017","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",203,8192549,2.5
,"2017","2017","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",77,1457079,5.3
,"2017","2017","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",189,7437062,2.5
,"2017","2017","Renal failure","N17-N19","40-44 years","40-44","Male","M","American Indian or Alaska Native","1002-5",14,148008,Unreliable
,"2017","2017","Renal failure","N17-N19","40-44 years","40-44","Male","M","Asian or Pacific Islander","A-PI",12,754575,Unreliable
,"2017","2017","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",85,1291768,6.6
,"2017","2017","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",311,7558764,4.1
,"2017","2017","Renal failure","N17-N19","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",19,139975,Unreliable
,"2017","2017","Renal failure","N17-N19","45-49 years","45-49","Female","F","Asian or Pacific Islander","A-PI",11,805151,Unreliable
,"2017","2017","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",118,1504388,7.8
,"2017","2017","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",371,8138169,4.6
,"2017","2017","Renal failure","N17-N19","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",16,142671,Unreliable
,"2017","2017","Renal failure","N17-N19","45-49 years","45-49","Male","M","Asian or Pacific Islander","A-PI",31,709770,4.4
,"2017","2017","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",139,1330568,10.4
,"2017","2017","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",568,8203166,6.9
,"2017","2017","Renal failure","N17-N19","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",22,137449,16.0
,"2017","2017","Renal failure","N17-N19","50-54 years","50-54","Female","F","Asian or Pacific Islander","A-PI",30,701877,4.3
,"2017","2017","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",168,1511616,11.1
,"2017","2017","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",631,8529970,7.4
,"2017","2017","Renal failure","N17-N19","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",16,135182,Unreliable
,"2017","2017","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian or Pacific Islander","A-PI",32,615271,5.2
,"2017","2017","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",225,1330111,16.9
,"2017","2017","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",1009,8439618,12.0
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",16,132903,Unreliable
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Female","F","Asian or Pacific Islander","A-PI",35,643305,5.4
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",311,1487113,20.9
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",1104,9044115,12.2
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",40,124564,32.1
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",55,548961,10.0
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",362,1282134,28.2
,"2017","2017","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",1604,8744861,18.3
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",25,109705,22.8
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",59,581295,10.1
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",368,1290511,28.5
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",1500,8448908,17.8
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",33,99968,33.0
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",75,476740,15.7
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",517,1059505,48.8
,"2017","2017","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",2275,7921070,28.7
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",34,81793,41.6
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",65,484300,13.4
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",429,1015764,42.2
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",1942,7324656,26.5
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",21,72855,28.8
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",105,384933,27.3
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",523,784060,66.7
,"2017","2017","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",2882,6688020,43.1
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",29,55792,52.0
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",90,335117,26.9
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",432,694054,62.2
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",2620,5814830,45.1
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",36,48398,74.4
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",111,268715,41.3
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",477,504947,94.5
,"2017","2017","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",3531,5125212,68.9
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",26,35908,72.4
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",96,232521,41.3
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",419,481488,87.0
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",3091,4092528,75.5
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",27,29146,92.6
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",145,185035,78.4
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",437,318991,137.0
,"2017","2017","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",3669,3365644,109.0
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",26,22743,114.3
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",149,158034,94.3
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",463,333028,139.0
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",3564,2942426,121.1
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",22,16250,135.4
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",158,116010,136.2
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",380,192638,197.3
,"2017","2017","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",4122,2184161,188.7
,"2017","2017","Renal failure","N17-N19","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",29,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",150,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",448,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",4110,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",25,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",132,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",336,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",3958,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",13,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",137,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",312,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",3525,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","90-94 years","90-94","Male","M","American Indian or Alaska Native","1002-5",10,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",78,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",173,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",2639,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",58,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",160,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",1522,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","95-99 years","95-99","Male","M","Asian or Pacific Islander","A-PI",36,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",48,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",871,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","100+ years","100+","Female","F","Asian or Pacific Islander","A-PI",13,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","100+ years","100+","Female","F","Black or African American","2054-5",32,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",289,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","100+ years","100+","Male","M","Black or African American","2054-5",10,Not Applicable,Not Applicable
,"2017","2017","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",117,Not Applicable,Not Applicable
,"2018","2018","Renal failure","N17-N19","< 1 year","1","Female","F","Black or African American","2054-5",15,322989,Unreliable
,"2018","2018","Renal failure","N17-N19","< 1 year","1","Female","F","White","2106-3",34,1403527,2.4
,"2018","2018","Renal failure","N17-N19","< 1 year","1","Male","M","Black or African American","2054-5",17,337321,Unreliable
,"2018","2018","Renal failure","N17-N19","< 1 year","1","Male","M","White","2106-3",49,1470740,3.3
,"2018","2018","Renal failure","N17-N19","15-19 years","15-19","Female","F","White","2106-3",10,7769275,Unreliable
,"2018","2018","Renal failure","N17-N19","15-19 years","15-19","Male","M","White","2106-3",19,8152737,Unreliable
,"2018","2018","Renal failure","N17-N19","20-24 years","20-24","Female","F","Black or African American","2054-5",12,1775998,Unreliable
,"2018","2018","Renal failure","N17-N19","20-24 years","20-24","Female","F","White","2106-3",25,7956080,0.3
,"2018","2018","Renal failure","N17-N19","20-24 years","20-24","Male","M","Black or African American","2054-5",14,1833317,Unreliable
,"2018","2018","Renal failure","N17-N19","20-24 years","20-24","Male","M","White","2106-3",32,8403702,0.4
,"2018","2018","Renal failure","N17-N19","25-29 years","25-29","Female","F","Black or African American","2054-5",19,1951179,Unreliable
,"2018","2018","Renal failure","N17-N19","25-29 years","25-29","Female","F","White","2106-3",48,8468894,0.6
,"2018","2018","Renal failure","N17-N19","25-29 years","25-29","Male","M","Black or African American","2054-5",28,1970826,1.4
,"2018","2018","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",86,8925536,1.0
,"2018","2018","Renal failure","N17-N19","30-34 years","30-34","Female","F","Black or African American","2054-5",31,1678397,1.8
,"2018","2018","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",105,8142671,1.3
,"2018","2018","Renal failure","N17-N19","30-34 years","30-34","Male","M","Black or African American","2054-5",36,1601132,2.2
,"2018","2018","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",125,8508604,1.5
,"2018","2018","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",46,1620345,2.8
,"2018","2018","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",161,8060580,2.0
,"2018","2018","Renal failure","N17-N19","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",14,170309,Unreliable
,"2018","2018","Renal failure","N17-N19","35-39 years","35-39","Male","M","Asian or Pacific Islander","A-PI",16,836910,Unreliable
,"2018","2018","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",69,1479993,4.7
,"2018","2018","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",208,8302978,2.5
,"2018","2018","Renal failure","N17-N19","40-44 years","40-44","Female","F","American Indian or Alaska Native","1002-5",10,144568,Unreliable
,"2018","2018","Renal failure","N17-N19","40-44 years","40-44","Female","F","Asian or Pacific Islander","A-PI",12,855723,Unreliable
,"2018","2018","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",54,1464041,3.7
,"2018","2018","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",199,7452559,2.7
,"2018","2018","Renal failure","N17-N19","40-44 years","40-44","Male","M","Asian or Pacific Islander","A-PI",26,755443,3.4
,"2018","2018","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",90,1301727,6.9
,"2018","2018","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",358,7590603,4.7
,"2018","2018","Renal failure","N17-N19","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",12,140914,Unreliable
,"2018","2018","Renal failure","N17-N19","45-49 years","45-49","Female","F","Asian or Pacific Islander","A-PI",13,822189,Unreliable
,"2018","2018","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",103,1500523,6.9
,"2018","2018","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",378,8019514,4.7
,"2018","2018","Renal failure","N17-N19","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",19,143007,Unreliable
,"2018","2018","Renal failure","N17-N19","45-49 years","45-49","Male","M","Asian or Pacific Islander","A-PI",30,725282,4.1
,"2018","2018","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",151,1323108,11.4
,"2018","2018","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",634,8072598,7.9
,"2018","2018","Renal failure","N17-N19","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",22,135586,16.2
,"2018","2018","Renal failure","N17-N19","50-54 years","50-54","Female","F","Asian or Pacific Islander","A-PI",20,703447,2.8
,"2018","2018","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",211,1485501,14.2
,"2018","2018","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",629,8282823,7.6
,"2018","2018","Renal failure","N17-N19","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",26,134045,19.4
,"2018","2018","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian or Pacific Islander","A-PI",41,615275,6.7
,"2018","2018","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",228,1306939,17.4
,"2018","2018","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",990,8220948,12.0
,"2018","2018","Renal failure","N17-N19","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",26,134789,19.3
,"2018","2018","Renal failure","N17-N19","55-59 years","55-59","Female","F","Asian or Pacific Islander","A-PI",35,654652,5.3
,"2018","2018","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",282,1494625,18.9
,"2018","2018","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",1064,8987592,11.8
,"2018","2018","Renal failure","N17-N19","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",25,127073,19.7
,"2018","2018","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",62,560060,11.1
,"2018","2018","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",373,1286838,29.0
,"2018","2018","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",1654,8695356,19.0
,"2018","2018","Renal failure","N17-N19","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",27,114478,23.6
,"2018","2018","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",47,595420,7.9
,"2018","2018","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",398,1326621,30.0
,"2018","2018","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",1498,8565596,17.5
,"2018","2018","Renal failure","N17-N19","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",39,104029,37.5
,"2018","2018","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",74,489027,15.1
,"2018","2018","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",516,1094562,47.1
,"2018","2018","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",2327,8041918,28.9
,"2018","2018","Renal failure","N17-N19","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",36,85525,42.1
,"2018","2018","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",78,499516,15.6
,"2018","2018","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",452,1046769,43.2
,"2018","2018","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",2048,7420270,27.6
,"2018","2018","Renal failure","N17-N19","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",28,75738,37.0
,"2018","2018","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",109,395270,27.6
,"2018","2018","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",544,806352,67.5
,"2018","2018","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",2933,6757453,43.4
,"2018","2018","Renal failure","N17-N19","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",33,59890,55.1
,"2018","2018","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",85,361299,23.5
,"2018","2018","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",480,735599,65.3
,"2018","2018","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",2597,6037363,43.0
,"2018","2018","Renal failure","N17-N19","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",33,52042,63.4
,"2018","2018","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",130,287261,45.3
,"2018","2018","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",501,537443,93.2
