"Notes","State","State Code","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Texas","48","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",428,3184764,13.4
,"Texas","48","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",582,2089236,27.9
,"Texas","48","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",662,988085,67.0
,"Texas","48","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",524,395391,132.5
,"Texas","48","2017","2017","Renal failure","N17-N19","25-34 years","25-34",27,4162040,0.6
,"Texas","48","2017","2017","Renal failure","N17-N19","35-44 years","35-44",92,3804749,2.4
,"Texas","48","2017","2017","Renal failure","N17-N19","45-54 years","45-54",231,3545865,6.5
,"Texas","48","2017","2017","Renal failure","N17-N19","55-64 years","55-64",447,3184764,14.0
,"Texas","48","2017","2017","Renal failure","N17-N19","65-74 years","65-74",596,2089236,28.5
,"Texas","48","2017","2017","Renal failure","N17-N19","75-84 years","75-84",681,988085,68.9
,"Texas","48","2017","2017","Renal failure","N17-N19","85+ years","85+",543,395391,137.3
,"Utah","49","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",10,138224,Unreliable
,"Utah","49","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",13,80247,Unreliable
,"Utah","49","2010","2010","Renal failure","N17-N19","65-74 years","65-74",10,138224,Unreliable
,"Utah","49","2010","2010","Renal failure","N17-N19","75-84 years","75-84",13,80247,Unreliable
,"Utah","49","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",13,82199,Unreliable
,"Utah","49","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",12,32704,Unreliable
,"Utah","49","2011","2011","Renal failure","N17-N19","75-84 years","75-84",13,82199,Unreliable
,"Utah","49","2011","2011","Renal failure","N17-N19","85+ years","85+",13,32704,Unreliable
,"Utah","49","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",17,154260,Unreliable
,"Utah","49","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",12,83702,Unreliable
,"Utah","49","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",15,33457,Unreliable
,"Utah","49","2012","2012","Renal failure","N17-N19","65-74 years","65-74",17,154260,Unreliable
,"Utah","49","2012","2012","Renal failure","N17-N19","75-84 years","75-84",12,83702,Unreliable
,"Utah","49","2012","2012","Renal failure","N17-N19","85+ years","85+",15,33457,Unreliable
,"Utah","49","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",12,269589,Unreliable
,"Utah","49","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",24,163444,14.7
,"Utah","49","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",14,85992,Unreliable
,"Utah","49","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",17,34199,Unreliable
,"Utah","49","2013","2013","Renal failure","N17-N19","55-64 years","55-64",12,269589,Unreliable
,"Utah","49","2013","2013","Renal failure","N17-N19","65-74 years","65-74",26,163444,15.9
,"Utah","49","2013","2013","Renal failure","N17-N19","75-84 years","75-84",14,85992,Unreliable
,"Utah","49","2013","2013","Renal failure","N17-N19","85+ years","85+",17,34199,Unreliable
,"Utah","49","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",11,276569,Unreliable
,"Utah","49","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",19,172400,Unreliable
,"Utah","49","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",23,88102,26.1
,"Utah","49","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",15,34758,Unreliable
,"Utah","49","2014","2014","Renal failure","N17-N19","55-64 years","55-64",11,276569,Unreliable
,"Utah","49","2014","2014","Renal failure","N17-N19","65-74 years","65-74",19,172400,Unreliable
,"Utah","49","2014","2014","Renal failure","N17-N19","75-84 years","75-84",23,88102,26.1
,"Utah","49","2014","2014","Renal failure","N17-N19","85+ years","85+",15,34758,Unreliable
,"Utah","49","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",17,284433,Unreliable
,"Utah","49","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",10,181562,Unreliable
,"Utah","49","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",19,90597,Unreliable
,"Utah","49","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",13,35708,Unreliable
,"Utah","49","2015","2015","Renal failure","N17-N19","55-64 years","55-64",18,284433,Unreliable
,"Utah","49","2015","2015","Renal failure","N17-N19","65-74 years","65-74",10,181562,Unreliable
,"Utah","49","2015","2015","Renal failure","N17-N19","75-84 years","75-84",19,90597,Unreliable
,"Utah","49","2015","2015","Renal failure","N17-N19","85+ years","85+",13,35708,Unreliable
,"Utah","49","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",10,314060,Unreliable
,"Utah","49","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",16,291159,Unreliable
,"Utah","49","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",24,191202,12.6
,"Utah","49","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",28,93584,29.9
,"Utah","49","2016","2016","Renal failure","N17-N19","45-54 years","45-54",10,314060,Unreliable
,"Utah","49","2016","2016","Renal failure","N17-N19","55-64 years","55-64",16,291159,Unreliable
,"Utah","49","2016","2016","Renal failure","N17-N19","65-74 years","65-74",24,191202,12.6
,"Utah","49","2016","2016","Renal failure","N17-N19","75-84 years","75-84",28,93584,29.9
,"Utah","49","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",18,296399,Unreliable
,"Utah","49","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",19,201261,Unreliable
,"Utah","49","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",30,97036,30.9
,"Utah","49","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",22,37275,59.0
,"Utah","49","2017","2017","Renal failure","N17-N19","55-64 years","55-64",18,296399,Unreliable
,"Utah","49","2017","2017","Renal failure","N17-N19","65-74 years","65-74",19,201261,Unreliable
,"Utah","49","2017","2017","Renal failure","N17-N19","75-84 years","75-84",31,97036,31.9
,"Utah","49","2017","2017","Renal failure","N17-N19","85+ years","85+",22,37275,59.0
,"Vermont","50","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",11,13502,Unreliable
,"Vermont","50","2012","2012","Renal failure","N17-N19","85+ years","85+",11,13502,Unreliable
,"Virginia","51","2010","2010","Other bacterial diseases","A30-A49","35-44 years","35-44",13,1108928,Unreliable
,"Virginia","51","2010","2010","Other bacterial diseases","A30-A49","45-54 years","45-54",20,1214000,1.6
,"Virginia","51","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",50,954964,5.2
,"Virginia","51","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",81,549804,14.7
,"Virginia","51","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",115,304730,37.7
,"Virginia","51","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",135,122403,110.3
,"Virginia","51","2010","2010","Renal failure","N17-N19","35-44 years","35-44",13,1108928,Unreliable
,"Virginia","51","2010","2010","Renal failure","N17-N19","45-54 years","45-54",20,1214000,1.6
,"Virginia","51","2010","2010","Renal failure","N17-N19","55-64 years","55-64",50,954964,5.2
,"Virginia","51","2010","2010","Renal failure","N17-N19","65-74 years","65-74",81,549804,14.7
,"Virginia","51","2010","2010","Renal failure","N17-N19","75-84 years","75-84",113,304730,37.1
,"Virginia","51","2010","2010","Renal failure","N17-N19","85+ years","85+",135,122403,110.3
,"Virginia","51","2011","2011","Other bacterial diseases","A30-A49","35-44 years","35-44",10,1093634,Unreliable
,"Virginia","51","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",17,1209404,Unreliable
,"Virginia","51","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",33,995298,3.3
,"Virginia","51","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",89,573295,15.5
,"Virginia","51","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",120,309721,38.7
,"Virginia","51","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",106,128047,82.8
,"Virginia","51","2011","2011","Renal failure","N17-N19","35-44 years","35-44",10,1093634,Unreliable
,"Virginia","51","2011","2011","Renal failure","N17-N19","45-54 years","45-54",17,1209404,Unreliable
,"Virginia","51","2011","2011","Renal failure","N17-N19","55-64 years","55-64",33,995298,3.3
,"Virginia","51","2011","2011","Renal failure","N17-N19","65-74 years","65-74",90,573295,15.7
,"Virginia","51","2011","2011","Renal failure","N17-N19","75-84 years","75-84",120,309721,38.7
,"Virginia","51","2011","2011","Renal failure","N17-N19","85+ years","85+",106,128047,82.8
,"Virginia","51","2012","2012","Other bacterial diseases","A30-A49","45-54 years","45-54",26,1201653,2.2
,"Virginia","51","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",51,1006448,5.1
,"Virginia","51","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",57,615862,9.3
,"Virginia","51","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",105,314423,33.4
,"Virginia","51","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",119,132220,90.0
,"Virginia","51","2012","2012","Renal failure","N17-N19","45-54 years","45-54",27,1201653,2.2
,"Virginia","51","2012","2012","Renal failure","N17-N19","55-64 years","55-64",51,1006448,5.1
,"Virginia","51","2012","2012","Renal failure","N17-N19","65-74 years","65-74",57,615862,9.3
,"Virginia","51","2012","2012","Renal failure","N17-N19","75-84 years","75-84",105,314423,33.4
,"Virginia","51","2012","2012","Renal failure","N17-N19","85+ years","85+",119,132220,90.0
,"Virginia","51","2013","2013","Other bacterial diseases","A30-A49","45-54 years","45-54",21,1188281,1.8
,"Virginia","51","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",63,1022922,6.2
,"Virginia","51","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",79,648467,12.2
,"Virginia","51","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",124,321167,38.6
,"Virginia","51","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",126,135747,92.8
,"Virginia","51","2013","2013","Renal failure","N17-N19","45-54 years","45-54",21,1188281,1.8
,"Virginia","51","2013","2013","Renal failure","N17-N19","55-64 years","55-64",63,1022922,6.2
,"Virginia","51","2013","2013","Renal failure","N17-N19","65-74 years","65-74",79,648467,12.2
,"Virginia","51","2013","2013","Renal failure","N17-N19","75-84 years","75-84",123,321167,38.3
,"Virginia","51","2013","2013","Renal failure","N17-N19","85+ years","85+",126,135747,92.8
,"Virginia","51","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",17,1176456,Unreliable
,"Virginia","51","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",44,1040424,4.2
,"Virginia","51","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",77,678882,11.3
,"Virginia","51","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",118,329164,35.8
,"Virginia","51","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",113,138840,81.4
,"Virginia","51","2014","2014","Renal failure","N17-N19","45-54 years","45-54",17,1176456,Unreliable
,"Virginia","51","2014","2014","Renal failure","N17-N19","55-64 years","55-64",44,1040424,4.2
,"Virginia","51","2014","2014","Renal failure","N17-N19","65-74 years","65-74",77,678882,11.3
,"Virginia","51","2014","2014","Renal failure","N17-N19","75-84 years","75-84",118,329164,35.8
,"Virginia","51","2014","2014","Renal failure","N17-N19","85+ years","85+",113,138840,81.4
,"Virginia","51","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",26,1167116,2.2
,"Virginia","51","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",66,1060937,6.2
,"Virginia","51","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",91,707703,12.9
,"Virginia","51","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",137,338178,40.5
,"Virginia","51","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",148,142512,103.9
,"Virginia","51","2015","2015","Renal failure","N17-N19","45-54 years","45-54",27,1167116,2.3
,"Virginia","51","2015","2015","Renal failure","N17-N19","55-64 years","55-64",66,1060937,6.2
,"Virginia","51","2015","2015","Renal failure","N17-N19","65-74 years","65-74",91,707703,12.9
,"Virginia","51","2015","2015","Renal failure","N17-N19","75-84 years","75-84",138,338178,40.8
,"Virginia","51","2015","2015","Renal failure","N17-N19","85+ years","85+",149,142512,104.6
,"Virginia","51","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",27,1162384,2.3
,"Virginia","51","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",62,1080365,5.7
,"Virginia","51","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",80,734524,10.9
,"Virginia","51","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",111,348893,31.8
,"Virginia","51","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",116,145327,79.8
,"Virginia","51","2016","2016","Renal failure","N17-N19","45-54 years","45-54",27,1162384,2.3
,"Virginia","51","2016","2016","Renal failure","N17-N19","55-64 years","55-64",62,1080365,5.7
,"Virginia","51","2016","2016","Renal failure","N17-N19","65-74 years","65-74",80,734524,10.9
,"Virginia","51","2016","2016","Renal failure","N17-N19","75-84 years","75-84",112,348893,32.1
,"Virginia","51","2016","2016","Renal failure","N17-N19","85+ years","85+",116,145327,79.8
,"Virginia","51","2017","2017","Other bacterial diseases","A30-A49","35-44 years","35-44",11,1093732,Unreliable
,"Virginia","51","2017","2017","Other bacterial diseases","A30-A49","45-54 years","45-54",22,1149003,1.9
,"Virginia","51","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",64,1096476,5.8
,"Virginia","51","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",100,759518,13.2
,"Virginia","51","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",89,363376,24.5
,"Virginia","51","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",119,148534,80.1
,"Virginia","51","2017","2017","Renal failure","N17-N19","35-44 years","35-44",11,1093732,Unreliable
,"Virginia","51","2017","2017","Renal failure","N17-N19","45-54 years","45-54",22,1149003,1.9
,"Virginia","51","2017","2017","Renal failure","N17-N19","55-64 years","55-64",64,1096476,5.8
,"Virginia","51","2017","2017","Renal failure","N17-N19","65-74 years","65-74",101,759518,13.3
,"Virginia","51","2017","2017","Renal failure","N17-N19","75-84 years","75-84",89,363376,24.5
,"Virginia","51","2017","2017","Renal failure","N17-N19","85+ years","85+",119,148534,80.1
,"Washington","53","2010","2010","Other bacterial diseases","A30-A49","35-44 years","35-44",13,908305,Unreliable
,"Washington","53","2010","2010","Other bacterial diseases","A30-A49","45-54 years","45-54",21,988205,2.1
,"Washington","53","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",54,835165,6.5
,"Washington","53","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",63,457220,13.8
,"Washington","53","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",96,253186,37.9
,"Washington","53","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",100,117271,85.3
,"Washington","53","2010","2010","Renal failure","N17-N19","35-44 years","35-44",13,908305,Unreliable
,"Washington","53","2010","2010","Renal failure","N17-N19","45-54 years","45-54",23,988205,2.3
,"Washington","53","2010","2010","Renal failure","N17-N19","55-64 years","55-64",54,835165,6.5
,"Washington","53","2010","2010","Renal failure","N17-N19","65-74 years","65-74",64,457220,14.0
,"Washington","53","2010","2010","Renal failure","N17-N19","75-84 years","75-84",97,253186,38.3
,"Washington","53","2010","2010","Renal failure","N17-N19","85+ years","85+",101,117271,86.1
,"Washington","53","2011","2011","Other bacterial diseases","A30-A49","35-44 years","35-44",15,906719,Unreliable
,"Washington","53","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",28,976313,2.9
,"Washington","53","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",53,872440,6.1
,"Washington","53","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",48,484392,9.9
,"Washington","53","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",117,257875,45.4
,"Washington","53","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",130,122606,106.0
,"Washington","53","2011","2011","Renal failure","N17-N19","35-44 years","35-44",15,906719,Unreliable
,"Washington","53","2011","2011","Renal failure","N17-N19","45-54 years","45-54",28,976313,2.9
,"Washington","53","2011","2011","Renal failure","N17-N19","55-64 years","55-64",53,872440,6.1
,"Washington","53","2011","2011","Renal failure","N17-N19","65-74 years","65-74",48,484392,9.9
,"Washington","53","2011","2011","Renal failure","N17-N19","75-84 years","75-84",118,257875,45.8
,"Washington","53","2011","2011","Renal failure","N17-N19","85+ years","85+",130,122606,106.0
,"Washington","53","2012","2012","Other bacterial diseases","A30-A49","45-54 years","45-54",30,964294,3.1
,"Washington","53","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",64,884586,7.2
,"Washington","53","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",77,522719,14.7
,"Washington","53","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",113,261100,43.3
,"Washington","53","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",125,124598,100.3
,"Washington","53","2012","2012","Renal failure","N17-N19","45-54 years","45-54",32,964294,3.3
,"Washington","53","2012","2012","Renal failure","N17-N19","55-64 years","55-64",64,884586,7.2
,"Washington","53","2012","2012","Renal failure","N17-N19","65-74 years","65-74",78,522719,14.9
,"Washington","53","2012","2012","Renal failure","N17-N19","75-84 years","75-84",118,261100,45.2
,"Washington","53","2012","2012","Renal failure","N17-N19","85+ years","85+",125,124598,100.3
,"Washington","53","2013","2013","Other bacterial diseases","A30-A49","35-44 years","35-44",13,913483,Unreliable
,"Washington","53","2013","2013","Other bacterial diseases","A30-A49","45-54 years","45-54",35,951348,3.7
,"Washington","53","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",77,897344,8.6
,"Washington","53","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",105,557905,18.8
,"Washington","53","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",120,267002,44.9
,"Washington","53","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",118,126177,93.5
,"Washington","53","2013","2013","Renal failure","N17-N19","35-44 years","35-44",13,913483,Unreliable
,"Washington","53","2013","2013","Renal failure","N17-N19","45-54 years","45-54",35,951348,3.7
,"Washington","53","2013","2013","Renal failure","N17-N19","55-64 years","55-64",77,897344,8.6
,"Washington","53","2013","2013","Renal failure","N17-N19","65-74 years","65-74",106,557905,19.0
,"Washington","53","2013","2013","Renal failure","N17-N19","75-84 years","75-84",122,267002,45.7
,"Washington","53","2013","2013","Renal failure","N17-N19","85+ years","85+",121,126177,95.9
,"Washington","53","2014","2014","Other bacterial diseases","A30-A49","35-44 years","35-44",13,918559,Unreliable
,"Washington","53","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",25,945765,2.6
,"Washington","53","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",77,911851,8.4
,"Washington","53","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",97,590319,16.4
,"Washington","53","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",133,273748,48.6
,"Washington","53","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",122,128688,94.8
,"Washington","53","2014","2014","Renal failure","N17-N19","35-44 years","35-44",14,918559,Unreliable
,"Washington","53","2014","2014","Renal failure","N17-N19","45-54 years","45-54",25,945765,2.6
,"Washington","53","2014","2014","Renal failure","N17-N19","55-64 years","55-64",79,911851,8.7
,"Washington","53","2014","2014","Renal failure","N17-N19","65-74 years","65-74",98,590319,16.6
,"Washington","53","2014","2014","Renal failure","N17-N19","75-84 years","75-84",133,273748,48.6
,"Washington","53","2014","2014","Renal failure","N17-N19","85+ years","85+",122,128688,94.8
,"Washington","53","2015","2015","Other bacterial diseases","A30-A49","35-44 years","35-44",14,927922,Unreliable
,"Washington","53","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",41,946393,4.3
,"Washington","53","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",84,928871,9.0
,"Washington","53","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",116,623304,18.6
,"Washington","53","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",120,281758,42.6
,"Washington","53","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",140,130984,106.9
,"Washington","53","2015","2015","Renal failure","N17-N19","35-44 years","35-44",14,927922,Unreliable
,"Washington","53","2015","2015","Renal failure","N17-N19","45-54 years","45-54",43,946393,4.5
,"Washington","53","2015","2015","Renal failure","N17-N19","55-64 years","55-64",85,928871,9.2
,"Washington","53","2015","2015","Renal failure","N17-N19","65-74 years","65-74",117,623304,18.8
,"Washington","53","2015","2015","Renal failure","N17-N19","75-84 years","75-84",121,281758,42.9
,"Washington","53","2015","2015","Renal failure","N17-N19","85+ years","85+",140,130984,106.9
,"Washington","53","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",37,947910,3.9
,"Washington","53","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",76,945770,8.0
,"Washington","53","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",108,656507,16.5
,"Washington","53","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",109,292067,37.3
,"Washington","53","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",117,132489,88.3
,"Washington","53","2016","2016","Renal failure","N17-N19","45-54 years","45-54",38,947910,4.0
,"Washington","53","2016","2016","Renal failure","N17-N19","55-64 years","55-64",81,945770,8.6
,"Washington","53","2016","2016","Renal failure","N17-N19","65-74 years","65-74",110,656507,16.8
,"Washington","53","2016","2016","Renal failure","N17-N19","75-84 years","75-84",111,292067,38.0
,"Washington","53","2016","2016","Renal failure","N17-N19","85+ years","85+",118,132489,89.1
,"Washington","53","2017","2017","Other bacterial diseases","A30-A49","35-44 years","35-44",11,973049,Unreliable
,"Washington","53","2017","2017","Other bacterial diseases","A30-A49","45-54 years","45-54",34,944695,3.6
,"Washington","53","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",86,956893,9.0
,"Washington","53","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",96,681763,14.1
,"Washington","53","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",107,301862,35.4
,"Washington","53","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",114,131417,86.7
,"Washington","53","2017","2017","Renal failure","N17-N19","35-44 years","35-44",11,973049,Unreliable
,"Washington","53","2017","2017","Renal failure","N17-N19","45-54 years","45-54",34,944695,3.6
,"Washington","53","2017","2017","Renal failure","N17-N19","55-64 years","55-64",86,956893,9.0
,"Washington","53","2017","2017","Renal failure","N17-N19","65-74 years","65-74",98,681763,14.4
,"Washington","53","2017","2017","Renal failure","N17-N19","75-84 years","75-84",110,301862,36.4
,"Washington","53","2017","2017","Renal failure","N17-N19","85+ years","85+",116,131417,88.3
,"West Virginia","54","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",18,264825,Unreliable
,"West Virginia","54","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",23,163520,14.1
,"West Virginia","54","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",29,97963,29.6
,"West Virginia","54","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",28,35921,77.9
,"West Virginia","54","2010","2010","Renal failure","N17-N19","55-64 years","55-64",18,264825,Unreliable
,"West Virginia","54","2010","2010","Renal failure","N17-N19","65-74 years","65-74",23,163520,14.1
,"West Virginia","54","2010","2010","Renal failure","N17-N19","75-84 years","75-84",29,97963,29.6
,"West Virginia","54","2010","2010","Renal failure","N17-N19","85+ years","85+",28,35921,77.9
,"West Virginia","54","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",22,272741,8.1
,"West Virginia","54","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",19,166573,Unreliable
,"West Virginia","54","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",35,97503,35.9
,"West Virginia","54","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",36,36894,97.6
,"West Virginia","54","2011","2011","Renal failure","N17-N19","55-64 years","55-64",22,272741,8.1
,"West Virginia","54","2011","2011","Renal failure","N17-N19","65-74 years","65-74",19,166573,Unreliable
,"West Virginia","54","2011","2011","Renal failure","N17-N19","75-84 years","75-84",35,97503,35.9
,"West Virginia","54","2011","2011","Renal failure","N17-N19","85+ years","85+",36,36894,97.6
,"West Virginia","54","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",25,271725,9.2
,"West Virginia","54","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",30,176314,17.0
,"West Virginia","54","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",42,97902,42.9
,"West Virginia","54","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",29,37733,76.9
,"West Virginia","54","2012","2012","Renal failure","N17-N19","55-64 years","55-64",25,271725,9.2
,"West Virginia","54","2012","2012","Renal failure","N17-N19","65-74 years","65-74",30,176314,17.0
,"West Virginia","54","2012","2012","Renal failure","N17-N19","75-84 years","75-84",42,97902,42.9
,"West Virginia","54","2012","2012","Renal failure","N17-N19","85+ years","85+",29,37733,76.9
,"West Virginia","54","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",19,271930,Unreliable
,"West Virginia","54","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",22,183346,12.0
,"West Virginia","54","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",34,98291,34.6
,"West Virginia","54","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",28,38404,72.9
,"West Virginia","54","2013","2013","Renal failure","N17-N19","55-64 years","55-64",19,271930,Unreliable
,"West Virginia","54","2013","2013","Renal failure","N17-N19","65-74 years","65-74",22,183346,12.0
,"West Virginia","54","2013","2013","Renal failure","N17-N19","75-84 years","75-84",34,98291,34.6
,"West Virginia","54","2013","2013","Renal failure","N17-N19","85+ years","85+",28,38404,72.9
,"West Virginia","54","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",25,270492,9.2
,"West Virginia","54","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",40,190764,21.0
,"West Virginia","54","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",52,99113,52.5
,"West Virginia","54","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",40,38735,103.3
,"West Virginia","54","2014","2014","Renal failure","N17-N19","55-64 years","55-64",25,270492,9.2
,"West Virginia","54","2014","2014","Renal failure","N17-N19","65-74 years","65-74",40,190764,21.0
,"West Virginia","54","2014","2014","Renal failure","N17-N19","75-84 years","75-84",53,99113,53.5
,"West Virginia","54","2014","2014","Renal failure","N17-N19","85+ years","85+",40,38735,103.3
,"West Virginia","54","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",36,268922,13.4
,"West Virginia","54","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",34,197364,17.2
,"West Virginia","54","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",48,99660,48.2
,"West Virginia","54","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",39,39264,99.3
,"West Virginia","54","2015","2015","Renal failure","N17-N19","55-64 years","55-64",36,268922,13.4
