"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Single Race 6","Single Race 6 Code",Deaths,Population,Crude Rate
,"2024 (provisional)","2024","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian","A",255,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",744,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",5781,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","85-89 years","85-89","Female","F","More than one race","M",38,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",27,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian","A",267,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",604,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",6028,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","85-89 years","85-89","Male","M","More than one race","M",16,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",18,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian","A",201,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",499,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",4169,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","90-94 years","90-94","Female","F","More than one race","M",12,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","90-94 years","90-94","Male","M","American Indian or Alaska Native","1002-5",17,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian","A",166,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",295,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",3735,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","90-94 years","90-94","Male","M","More than one race","M",10,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian","A",101,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",232,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",1904,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","95-99 years","95-99","Male","M","Asian","A",57,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",103,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",1201,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","100+ years","100+","Female","F","Asian","A",19,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","100+ years","100+","Female","F","Black or African American","2054-5",63,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",403,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","100+ years","100+","Male","M","Asian","A",12,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","100+ years","100+","Male","M","Black or African American","2054-5",13,Not Applicable,Not Applicable
,"2024 (provisional)","2024","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",180,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","< 1 year","1","Female","F","Black or African American","2054-5",26,287951,9.0
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","< 1 year","1","Female","F","White","2106-3",63,1214064,5.2
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","< 1 year","1","Male","M","Black or African American","2054-5",32,297435,10.8
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","< 1 year","1","Male","M","White","2106-3",84,1269771,6.6
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","1-4 years","1-4","Male","M","White","2106-3",13,5236767,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","10-14 years","10-14","Female","F","White","2106-3",12,7173793,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","15-19 years","15-19","Female","F","White","2106-3",29,7813644,0.4
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","15-19 years","15-19","Male","M","Black or African American","2054-5",14,1718495,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","15-19 years","15-19","Male","M","White","2106-3",27,8246814,0.3
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","20-24 years","20-24","Female","F","Black or African American","2054-5",15,1643610,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","20-24 years","20-24","Female","F","White","2106-3",31,7885024,0.4
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","20-24 years","20-24","Male","M","Black or African American","2054-5",12,1667940,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","20-24 years","20-24","Male","M","White","2106-3",64,8297230,0.8
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","25-29 years","25-29","Female","F","Black or African American","2054-5",40,1685144,2.4
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","25-29 years","25-29","Female","F","White","2106-3",86,7889378,1.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","25-29 years","25-29","Male","M","American Indian or Alaska Native","1002-5",11,181021,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","25-29 years","25-29","Male","M","Black or African American","2054-5",35,1687706,2.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",138,8223241,1.7
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","30-34 years","30-34","Female","F","American Indian or Alaska Native","1002-5",15,178583,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","30-34 years","30-34","Female","F","Asian","A",13,991908,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","30-34 years","30-34","Female","F","Black or African American","2054-5",67,1904643,3.5
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",164,8373814,2.0
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","30-34 years","30-34","Male","M","American Indian or Alaska Native","1002-5",18,190687,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","30-34 years","30-34","Male","M","Asian","A",13,939134,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","30-34 years","30-34","Male","M","Black or African American","2054-5",72,1889912,3.8
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",272,8694056,3.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","35-39 years","35-39","Female","F","American Indian or Alaska Native","1002-5",18,158878,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","35-39 years","35-39","Female","F","Asian","A",13,1009079,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",100,1718202,5.8
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",269,8240003,3.3
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",17,174985,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","35-39 years","35-39","Male","M","Asian","A",25,950464,2.6
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",119,1644693,7.2
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",431,8603118,5.0
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","35-39 years","35-39","Male","M","More than one race","M",21,289396,7.3
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","40-44 years","40-44","Female","F","American Indian or Alaska Native","1002-5",21,148214,14.2
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","40-44 years","40-44","Female","F","Asian","A",17,947187,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",142,1601780,8.9
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",485,8118497,6.0
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","40-44 years","40-44","Female","F","More than one race","M",13,266015,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","40-44 years","40-44","Male","M","American Indian or Alaska Native","1002-5",31,162205,19.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","40-44 years","40-44","Male","M","Asian","A",25,869749,2.9
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",171,1478891,11.6
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",721,8459509,8.5
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",31,130485,23.8
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","45-49 years","45-49","Female","F","Asian","A",28,846335,3.3
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",206,1459954,14.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","45-49 years","45-49","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",12,28484,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",661,7478714,8.8
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","45-49 years","45-49","Female","F","More than one race","M",17,220272,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",28,139069,20.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","45-49 years","45-49","Male","M","Asian","A",49,751145,6.5
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",246,1305954,18.8
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","45-49 years","45-49","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",12,30297,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",988,7703187,12.8
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","45-49 years","45-49","Male","M","More than one race","M",12,200153,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",25,124883,20.0
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","50-54 years","50-54","Female","F","Asian","A",46,803231,5.7
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",310,1444649,21.5
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",1083,7706990,14.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","50-54 years","50-54","Female","F","More than one race","M",21,188667,11.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",31,129221,24.0
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian","A",66,716695,9.2
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",379,1279062,29.6
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","50-54 years","50-54","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",11,26340,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",1411,7871208,17.9
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","50-54 years","50-54","Male","M","More than one race","M",17,170114,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",33,117339,28.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","55-59 years","55-59","Female","F","Asian","A",45,690210,6.5
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",440,1406317,31.3
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",1583,7910288,20.0
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","55-59 years","55-59","Female","F","More than one race","M",17,159872,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",43,118143,36.4
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian","A",96,603511,15.9
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",523,1228977,42.6
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","55-59 years","55-59","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",11,23618,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",2259,7933776,28.5
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","55-59 years","55-59","Male","M","More than one race","M",25,143960,17.4
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",42,117524,35.7
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian","A",75,640184,11.7
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",751,1412454,53.2
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",20,22077,90.6
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",2676,8594845,31.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","60-64 years ","60-64","Female","F","More than one race","M",35,151690,23.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",42,111983,37.5
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian","A",116,548813,21.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",898,1200792,74.8
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",16,21270,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",3793,8345171,45.5
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","60-64 years ","60-64","Male","M","More than one race","M",27,134994,20.0
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",44,99786,44.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian","A",122,573758,21.3
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",949,1241819,76.4
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","65-69 years","65-69","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",21,17963,116.9
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",3871,8132063,47.6
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","65-69 years","65-69","Female","F","More than one race","M",38,126497,30.0
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",45,90500,49.7
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian","A",175,468914,37.3
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",1074,999336,107.5
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","65-69 years","65-69","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",12,16942,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",5258,7609364,69.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","65-69 years","65-69","Male","M","More than one race","M",34,112529,30.2
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",60,74580,80.5
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian","A",184,478661,38.4
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",1087,960339,113.2
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","70-74 years","70-74","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",23,13475,170.7
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",4919,6931769,71.0
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","70-74 years","70-74","Female","F","More than one race","M",43,94583,45.5
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",36,64867,55.5
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian","A",210,371516,56.5
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",1136,701142,162.0
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","70-74 years","70-74","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",19,11991,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",6415,6171692,103.9
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","70-74 years","70-74","Male","M","More than one race","M",43,80876,53.2
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",54,51478,104.9
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian","A",244,344997,70.7
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",1051,656428,160.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","75-79 years","75-79","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",15,9549,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",6386,5427669,117.7
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","75-79 years","75-79","Female","F","More than one race","M",29,67337,43.1
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",45,44365,101.4
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian","A",277,265537,104.3
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",1036,445087,232.8
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","75-79 years","75-79","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",14,8367,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",7740,4616966,167.6
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","75-79 years","75-79","Male","M","More than one race","M",37,55546,66.6
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",52,31032,167.6
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian","A",242,210411,115.0
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",944,397005,237.8
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","80-84 years","80-84","Female","F","Native Hawaiian or Other Pacific Islander","NHOPI",14,5437,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",6324,3479986,181.7
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","80-84 years","80-84","Female","F","More than one race","M",27,41553,65.0
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",25,24552,101.8
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian","A",299,159546,187.4
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",742,238240,311.5
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","80-84 years","80-84","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",10,4453,Unreliable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",7491,2682485,279.3
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","80-84 years","80-84","Male","M","More than one race","M",26,31787,81.8
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",27,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian","A",270,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",733,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",5506,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","85-89 years","85-89","Female","F","More than one race","M",27,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",30,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian","A",266,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",591,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",5934,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","85-89 years","85-89","Male","M","More than one race","M",25,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",22,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian","A",207,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",515,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",3967,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","90-94 years","90-94","Female","F","More than one race","M",17,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian","A",188,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",301,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",3534,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","90-94 years","90-94","Male","M","More than one race","M",12,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian","A",103,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",200,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",1777,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","95-99 years","95-99","Male","M","Asian","A",72,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",80,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",1197,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","100+ years","100+","Female","F","Asian","A",34,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","100+ years","100+","Female","F","Black or African American","2054-5",57,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",400,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","100+ years","100+","Male","M","Asian","A",11,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","100+ years","100+","Male","M","Black or African American","2054-5",18,Not Applicable,Not Applicable
,"2025 (provisional and partial)","2025","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",141,Not Applicable,Not Applicable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",16,8118497,Unreliable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",18,8459509,Unreliable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",21,7478714,0.3
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",20,7703187,0.3
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",20,7706990,0.3
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",30,7871208,0.4
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",13,1406317,Unreliable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",47,7910288,0.6
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",11,1228977,Unreliable
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",70,7933776,0.9
,"2026 (provisional and partial)","2026","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",14,1412454,Unreliable
