"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"2015","2015","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",95,67076,141.6
,"2015","2015","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",308,350291,87.9
,"2015","2015","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",1817,713179,254.8
,"2015","2015","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",8772,6465644,135.7
,"2015","2015","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",99,48157,205.6
,"2015","2015","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",268,291688,91.9
,"2015","2015","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",1586,625205,253.7
,"2015","2015","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",8550,5221841,163.7
,"2015","2015","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",95,41367,229.7
,"2015","2015","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",341,236077,144.4
,"2015","2015","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",1599,451077,354.5
,"2015","2015","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",9539,4567637,208.8
,"2015","2015","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",99,32238,307.1
,"2015","2015","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",309,207289,149.1
,"2015","2015","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",1724,449093,383.9
,"2015","2015","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",9732,3824307,254.5
,"2015","2015","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",78,25643,304.2
,"2015","2015","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",408,165922,245.9
,"2015","2015","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",1570,295817,530.7
,"2015","2015","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",10148,3123524,324.9
,"2015","2015","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",88,20605,427.1
,"2015","2015","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",405,143054,283.1
,"2015","2015","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",1695,313486,540.7
,"2015","2015","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",11175,2909531,384.1
,"2015","2015","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",65,14180,458.4
,"2015","2015","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",394,100578,391.7
,"2015","2015","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",1337,177354,753.9
,"2015","2015","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",10780,2120553,508.4
,"2015","2015","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",61,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",399,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",1625,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",12820,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",41,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",396,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",1037,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",10417,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",31,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",297,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",1117,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",9944,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","American Indian or Alaska Native","1002-5",34,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",223,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",554,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",6204,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","American Indian or Alaska Native","1002-5",15,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",122,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",460,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",3620,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Asian or Pacific Islander","A-PI",86,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",163,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",1701,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Asian or Pacific Islander","A-PI",24,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Black or African American","2054-5",137,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",657,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Asian or Pacific Islander","A-PI",14,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Black or African American","2054-5",27,Not Applicable,Not Applicable
,"2015","2015","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",179,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","Asian or Pacific Islander","A-PI",12,122126,Unreliable
,"2016","2016","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","Black or African American","2054-5",82,333403,24.6
,"2016","2016","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","White","2106-3",128,1445970,8.9
,"2016","2016","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","Asian or Pacific Islander","A-PI",15,128228,Unreliable
,"2016","2016","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","Black or African American","2054-5",82,347670,23.6
,"2016","2016","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","White","2106-3",179,1515289,11.8
,"2016","2016","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","Asian or Pacific Islander","A-PI",15,502776,Unreliable
,"2016","2016","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","Black or African American","2054-5",28,1340430,2.1
,"2016","2016","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","White","2106-3",69,5805359,1.2
,"2016","2016","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","Black or African American","2054-5",27,1387887,1.9
,"2016","2016","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","White","2106-3",79,6083970,1.3
,"2016","2016","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","Black or African American","2054-5",13,1701897,Unreliable
,"2016","2016","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","White","2106-3",55,7476535,0.7
,"2016","2016","Other bacterial diseases","A30-A49","5-9 years","5-9","Male","M","White","2106-3",70,7819729,0.9
,"2016","2016","Other bacterial diseases","A30-A49","10-14 years","10-14","Female","F","White","2106-3",48,7621327,0.6
,"2016","2016","Other bacterial diseases","A30-A49","10-14 years","10-14","Male","M","White","2106-3",49,7977271,0.6
,"2016","2016","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","Black or African American","2054-5",25,1714433,1.5
,"2016","2016","Other bacterial diseases","A30-A49","15-19 years","15-19","Female","F","White","2106-3",79,7793945,1.0
,"2016","2016","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","Black or African American","2054-5",24,1773894,1.4
,"2016","2016","Other bacterial diseases","A30-A49","15-19 years","15-19","Male","M","White","2106-3",120,8188470,1.5
,"2016","2016","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","Black or African American","2054-5",71,1846303,3.8
,"2016","2016","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","White","2106-3",159,8118673,2.0
,"2016","2016","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","Asian or Pacific Islander","A-PI",14,759228,Unreliable
,"2016","2016","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","Black or African American","2054-5",68,1914612,3.6
,"2016","2016","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","White","2106-3",211,8618027,2.4
,"2016","2016","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","American Indian or Alaska Native","1002-5",15,180714,Unreliable
,"2016","2016","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","Asian or Pacific Islander","A-PI",14,891486,Unreliable
,"2016","2016","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","Black or African American","2054-5",98,1842414,5.3
,"2016","2016","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","White","2106-3",285,8344796,3.4
,"2016","2016","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","American Indian or Alaska Native","1002-5",17,196727,Unreliable
,"2016","2016","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Asian or Pacific Islander","A-PI",20,862593,2.3
,"2016","2016","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Black or African American","2054-5",102,1819964,5.6
,"2016","2016","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",323,8752190,3.7
,"2016","2016","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","American Indian or Alaska Native","1002-5",13,165453,Unreliable
,"2016","2016","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Asian or Pacific Islander","A-PI",19,907441,Unreliable
,"2016","2016","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Black or African American","2054-5",144,1624508,8.9
,"2016","2016","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",439,8120693,5.4
,"2016","2016","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","American Indian or Alaska Native","1002-5",18,177869,Unreliable
,"2016","2016","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Asian or Pacific Islander","A-PI",28,837539,3.3
,"2016","2016","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Black or African American","2054-5",129,1518918,8.5
,"2016","2016","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",462,8433938,5.5
,"2016","2016","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","American Indian or Alaska Native","1002-5",25,155327,16.1
,"2016","2016","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Asian or Pacific Islander","A-PI",28,863358,3.2
,"2016","2016","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Black or African American","2054-5",220,1564817,14.1
,"2016","2016","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",603,7813961,7.7
,"2016","2016","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",18,163036,Unreliable
,"2016","2016","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Asian or Pacific Islander","A-PI",40,763184,5.2
,"2016","2016","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Black or African American","2054-5",202,1414017,14.3
,"2016","2016","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",684,8036205,8.5
,"2016","2016","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","American Indian or Alaska Native","1002-5",35,141771,24.7
,"2016","2016","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Asian or Pacific Islander","A-PI",43,834472,5.2
,"2016","2016","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Black or African American","2054-5",311,1453031,21.4
,"2016","2016","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","White","2106-3",924,7490656,12.3
,"2016","2016","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","American Indian or Alaska Native","1002-5",24,146533,16.4
,"2016","2016","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Asian or Pacific Islander","A-PI",52,740963,7.0
,"2016","2016","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Black or African American","2054-5",295,1288560,22.9
,"2016","2016","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","White","2106-3",1035,7600265,13.6
,"2016","2016","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",62,138567,44.7
,"2016","2016","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Asian or Pacific Islander","A-PI",66,762269,8.7
,"2016","2016","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Black or African American","2054-5",463,1490802,31.1
,"2016","2016","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","White","2106-3",1527,8180030,18.7
,"2016","2016","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",47,140855,33.4
,"2016","2016","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Asian or Pacific Islander","A-PI",86,672252,12.8
,"2016","2016","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Black or African American","2054-5",495,1320641,37.5
,"2016","2016","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","White","2106-3",1809,8242207,21.9
,"2016","2016","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",78,139079,56.1
,"2016","2016","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Asian or Pacific Islander","A-PI",100,684190,14.6
,"2016","2016","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Black or African American","2054-5",860,1527679,56.3
,"2016","2016","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","White","2106-3",2769,8757924,31.6
,"2016","2016","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",91,136243,66.8
,"2016","2016","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Asian or Pacific Islander","A-PI",128,600388,21.3
,"2016","2016","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Black or African American","2054-5",819,1346024,60.8
,"2016","2016","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","White","2106-3",3337,8647529,38.6
,"2016","2016","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",87,130570,66.6
,"2016","2016","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Asian or Pacific Islander","A-PI",131,624611,21.0
,"2016","2016","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",1329,1475645,90.1
,"2016","2016","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",4380,9065876,48.3
,"2016","2016","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",97,122104,79.4
,"2016","2016","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",179,532375,33.6
,"2016","2016","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",1338,1271785,105.2
,"2016","2016","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",5656,8757142,64.6
,"2016","2016","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",102,104463,97.6
,"2016","2016","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",207,553431,37.4
,"2016","2016","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",1616,1237200,130.6
,"2016","2016","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",5827,8272310,70.4
,"2016","2016","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",90,94634,95.1
,"2016","2016","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",256,453130,56.5
,"2016","2016","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",1801,1013024,177.8
,"2016","2016","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",7485,7754844,96.5
,"2016","2016","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",93,78991,117.7
,"2016","2016","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",252,458344,55.0
,"2016","2016","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",1702,981151,173.5
,"2016","2016","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",7859,7364678,106.7
,"2016","2016","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",95,71212,133.4
,"2016","2016","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",333,365182,91.2
,"2016","2016","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",1999,760488,262.9
,"2016","2016","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",9304,6740037,138.0
,"2016","2016","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",124,50810,244.0
,"2016","2016","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",267,305988,87.3
,"2016","2016","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",1691,645529,262.0
,"2016","2016","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",8683,5353730,162.2
,"2016","2016","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",97,43566,222.7
,"2016","2016","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",349,246892,141.4
,"2016","2016","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",1761,467647,376.6
,"2016","2016","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",9762,4696085,207.9
,"2016","2016","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",90,33925,265.3
,"2016","2016","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",336,216596,155.1
,"2016","2016","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",1713,462293,370.5
,"2016","2016","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",9748,3931462,247.9
,"2016","2016","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",75,27272,275.0
,"2016","2016","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",411,173623,236.7
,"2016","2016","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",1521,305200,498.4
,"2016","2016","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",10384,3217524,322.7
,"2016","2016","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",92,21737,423.2
,"2016","2016","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",381,149001,255.7
,"2016","2016","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",1736,323535,536.6
,"2016","2016","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",11175,2918111,383.0
,"2016","2016","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",69,15187,454.3
,"2016","2016","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",399,107259,372.0
,"2016","2016","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",1378,185423,743.2
,"2016","2016","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",10696,2145386,498.6
,"2016","2016","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",75,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",437,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",1573,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",12402,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","American Indian or Alaska Native","1002-5",52,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",365,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",958,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",10437,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","American Indian or Alaska Native","1002-5",45,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",318,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",1069,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",9640,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","American Indian or Alaska Native","1002-5",23,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",244,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",535,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",6202,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","American Indian or Alaska Native","1002-5",13,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",125,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",478,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",3705,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Asian or Pacific Islander","A-PI",76,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",170,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",1747,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Asian or Pacific Islander","A-PI",25,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Black or African American","2054-5",128,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",667,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Asian or Pacific Islander","A-PI",11,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","Black or African American","2054-5",31,Not Applicable,Not Applicable
,"2016","2016","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",210,Not Applicable,Not Applicable
,"2017","2017","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","Asian or Pacific Islander","A-PI",18,119599,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","Black or African American","2054-5",57,330757,17.2
,"2017","2017","Other bacterial diseases","A30-A49","< 1 year","1","Female","F","White","2106-3",125,1436267,8.7
,"2017","2017","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","Asian or Pacific Islander","A-PI",14,125811,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","Black or African American","2054-5",83,345325,24.0
,"2017","2017","Other bacterial diseases","A30-A49","< 1 year","1","Male","M","White","2106-3",138,1505185,9.2
,"2017","2017","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","Black or African American","2054-5",18,1344949,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","1-4 years","1-4","Female","F","White","2106-3",45,5815227,0.8
,"2017","2017","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","Asian or Pacific Islander","A-PI",11,535993,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","Black or African American","2054-5",15,1390844,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","1-4 years","1-4","Male","M","White","2106-3",78,6098265,1.3
,"2017","2017","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","Black or African American","2054-5",13,1695066,Unreliable
,"2017","2017","Other bacterial diseases","A30-A49","5-9 years","5-9","Female","F","White","2106-3",49,7415657,0.7
,"2017","2017","Other bacterial diseases","A30-A49","5-9 years","5-9","Male","M","Black or African American","2054-5",10,1750654,Unreliable
