"Notes","Residence State","Residence State Code","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"South Dakota","46","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",27,105740,25.5
,"South Dakota","46","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",27,105740,25.5
,"South Dakota","46","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",22,48983,44.9
,"South Dakota","46","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",22,48983,44.9
,"South Dakota","46","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",22,19077,115.3
,"South Dakota","46","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",22,19077,115.3
,"Tennessee","47","2018","2018","25-34 years","25-34","Other bacterial diseases","A30-A49",10,931067,Unreliable
,"Tennessee","47","2018","2018","25-34 years","25-34","Renal failure","N17-N19",10,931067,Unreliable
,"Tennessee","47","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",15,840267,Unreliable
,"Tennessee","47","2018","2018","35-44 years","35-44","Renal failure","N17-N19",16,840267,Unreliable
,"Tennessee","47","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",30,882795,3.4
,"Tennessee","47","2018","2018","45-54 years","45-54","Renal failure","N17-N19",31,882795,3.5
,"Tennessee","47","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",79,886174,8.9
,"Tennessee","47","2018","2018","55-64 years","55-64","Renal failure","N17-N19",80,886174,9.0
,"Tennessee","47","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",117,661602,17.7
,"Tennessee","47","2018","2018","65-74 years","65-74","Renal failure","N17-N19",118,661602,17.8
,"Tennessee","47","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",123,328033,37.5
,"Tennessee","47","2018","2018","75-84 years","75-84","Renal failure","N17-N19",124,328033,37.8
,"Tennessee","47","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",83,120062,69.1
,"Tennessee","47","2018","2018","85+ years","85+","Renal failure","N17-N19",84,120062,70.0
,"Tennessee","47","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",13,847658,Unreliable
,"Tennessee","47","2019","2019","35-44 years","35-44","Renal failure","N17-N19",13,847658,Unreliable
,"Tennessee","47","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",43,871279,4.9
,"Tennessee","47","2019","2019","45-54 years","45-54","Renal failure","N17-N19",43,871279,4.9
,"Tennessee","47","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",95,894697,10.6
,"Tennessee","47","2019","2019","55-64 years","55-64","Renal failure","N17-N19",96,894697,10.7
,"Tennessee","47","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",152,681396,22.3
,"Tennessee","47","2019","2019","65-74 years","65-74","Renal failure","N17-N19",155,681396,22.7
,"Tennessee","47","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",126,340228,37.0
,"Tennessee","47","2019","2019","75-84 years","75-84","Renal failure","N17-N19",128,340228,37.6
,"Tennessee","47","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",84,121769,69.0
,"Tennessee","47","2019","2019","85+ years","85+","Renal failure","N17-N19",87,121769,71.4
,"Tennessee","47","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",14,854962,Unreliable
,"Tennessee","47","2020","2020","35-44 years","35-44","Renal failure","N17-N19",14,854962,Unreliable
,"Tennessee","47","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",49,863787,5.7
,"Tennessee","47","2020","2020","45-54 years","45-54","Renal failure","N17-N19",50,863787,5.8
,"Tennessee","47","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",110,900592,12.2
,"Tennessee","47","2020","2020","55-64 years","55-64","Renal failure","N17-N19",113,900592,12.5
,"Tennessee","47","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",172,704870,24.4
,"Tennessee","47","2020","2020","65-74 years","65-74","Renal failure","N17-N19",175,704870,24.8
,"Tennessee","47","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",161,351752,45.8
,"Tennessee","47","2020","2020","75-84 years","75-84","Renal failure","N17-N19",164,351752,46.6
,"Tennessee","47","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",105,123921,84.7
,"Tennessee","47","2020","2020","85+ years","85+","Renal failure","N17-N19",106,123921,85.5
,"Tennessee","47","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",12,963067,Unreliable
,"Tennessee","47","2021","2021","25-34 years","25-34","Renal failure","N17-N19",12,963067,Unreliable
,"Tennessee","47","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",33,883146,3.7
,"Tennessee","47","2021","2021","35-44 years","35-44","Renal failure","N17-N19",33,883146,3.7
,"Tennessee","47","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",78,872093,8.9
,"Tennessee","47","2021","2021","45-54 years","45-54","Renal failure","N17-N19",79,872093,9.1
,"Tennessee","47","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",234,913884,25.6
,"Tennessee","47","2021","2021","55-64 years","55-64","Renal failure","N17-N19",235,913884,25.7
,"Tennessee","47","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",324,728268,44.5
,"Tennessee","47","2021","2021","65-74 years","65-74","Renal failure","N17-N19",329,728268,45.2
,"Tennessee","47","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",291,345555,84.2
,"Tennessee","47","2021","2021","75-84 years","75-84","Renal failure","N17-N19",298,345555,86.2
,"Tennessee","47","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",153,111449,137.3
,"Tennessee","47","2021","2021","85+ years","85+","Renal failure","N17-N19",153,111449,137.3
,"Tennessee","47","2022","2022","25-34 years","25-34","Other bacterial diseases","A30-A49",12,976563,Unreliable
,"Tennessee","47","2022","2022","25-34 years","25-34","Renal failure","N17-N19",13,976563,Unreliable
,"Tennessee","47","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",22,892438,2.5
,"Tennessee","47","2022","2022","35-44 years","35-44","Renal failure","N17-N19",23,892438,2.6
,"Tennessee","47","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",97,872524,11.1
,"Tennessee","47","2022","2022","45-54 years","45-54","Renal failure","N17-N19",100,872524,11.5
,"Tennessee","47","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",207,906548,22.8
,"Tennessee","47","2022","2022","55-64 years","55-64","Renal failure","N17-N19",211,906548,23.3
,"Tennessee","47","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",356,729524,48.8
,"Tennessee","47","2022","2022","65-74 years","65-74","Renal failure","N17-N19",360,729524,49.3
,"Tennessee","47","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",298,372230,80.1
,"Tennessee","47","2022","2022","75-84 years","75-84","Renal failure","N17-N19",302,372230,81.1
,"Tennessee","47","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",192,119235,161.0
,"Tennessee","47","2022","2022","85+ years","85+","Renal failure","N17-N19",196,119235,164.4
,"Tennessee","47","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",24,912154,2.6
,"Tennessee","47","2023","2023","35-44 years","35-44","Renal failure","N17-N19",24,912154,2.6
,"Tennessee","47","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",78,876661,8.9
,"Tennessee","47","2023","2023","45-54 years","45-54","Renal failure","N17-N19",79,876661,9.0
,"Tennessee","47","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",176,903160,19.5
,"Tennessee","47","2023","2023","55-64 years","55-64","Renal failure","N17-N19",178,903160,19.7
,"Tennessee","47","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",289,742495,38.9
,"Tennessee","47","2023","2023","65-74 years","65-74","Renal failure","N17-N19",289,742495,38.9
,"Tennessee","47","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",291,386690,75.3
,"Tennessee","47","2023","2023","75-84 years","75-84","Renal failure","N17-N19",292,386690,75.5
,"Tennessee","47","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",200,112811,177.3
,"Tennessee","47","2023","2023","85+ years","85+","Renal failure","N17-N19",202,112811,179.1
,"Tennessee","47","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",13,1003483,Unreliable
,"Tennessee","47","2024 (provisional)","2024","25-34 years","25-34","Renal failure","N17-N19",13,1003483,Unreliable
,"Tennessee","47","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",26,932419,2.8
,"Tennessee","47","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",26,932419,2.8
,"Tennessee","47","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",70,880780,7.9
,"Tennessee","47","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",71,880780,8.1
,"Tennessee","47","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",156,903515,17.3
,"Tennessee","47","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",158,903515,17.5
,"Tennessee","47","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",275,756187,36.4
,"Tennessee","47","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",278,756187,36.8
,"Tennessee","47","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",282,404269,69.8
,"Tennessee","47","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",287,404269,71.0
,"Tennessee","47","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",145,117503,123.4
,"Tennessee","47","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",146,117503,124.3
,"Tennessee","47","2025 (provisional and partial)","2025","25-34 years","25-34","Other bacterial diseases","A30-A49",11,1003483,Unreliable
,"Tennessee","47","2025 (provisional and partial)","2025","25-34 years","25-34","Renal failure","N17-N19",12,1003483,Unreliable
,"Tennessee","47","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",27,932419,2.9
,"Tennessee","47","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",27,932419,2.9
,"Tennessee","47","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",57,880780,6.5
,"Tennessee","47","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",57,880780,6.5
,"Tennessee","47","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",160,903515,17.7
,"Tennessee","47","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",162,903515,17.9
,"Tennessee","47","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",261,756187,34.5
,"Tennessee","47","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",261,756187,34.5
,"Tennessee","47","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",280,404269,69.3
,"Tennessee","47","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",283,404269,70.0
,"Tennessee","47","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",134,117503,114.0
,"Tennessee","47","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",135,117503,114.9
,"Texas","48","2018","2018","25-34 years","25-34","Other bacterial diseases","A30-A49",27,4236328,0.6
,"Texas","48","2018","2018","25-34 years","25-34","Renal failure","N17-N19",28,4236328,0.7
,"Texas","48","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",103,3881772,2.7
,"Texas","48","2018","2018","35-44 years","35-44","Renal failure","N17-N19",108,3881772,2.8
,"Texas","48","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",206,3552957,5.8
,"Texas","48","2018","2018","45-54 years","45-54","Renal failure","N17-N19",213,3552957,6.0
,"Texas","48","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",508,3234290,15.7
,"Texas","48","2018","2018","55-64 years","55-64","Renal failure","N17-N19",527,3234290,16.3
,"Texas","48","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",666,2166529,30.7
,"Texas","48","2018","2018","65-74 years","65-74","Renal failure","N17-N19",702,2166529,32.4
,"Texas","48","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",666,1035292,64.3
,"Texas","48","2018","2018","75-84 years","75-84","Renal failure","N17-N19",680,1035292,65.7
,"Texas","48","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",598,400499,149.3
,"Texas","48","2018","2018","85+ years","85+","Renal failure","N17-N19",613,400499,153.1
,"Texas","48","2019","2019","25-34 years","25-34","Other bacterial diseases","A30-A49",31,4276763,0.7
,"Texas","48","2019","2019","25-34 years","25-34","Renal failure","N17-N19",32,4276763,0.7
,"Texas","48","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",83,3942439,2.1
,"Texas","48","2019","2019","35-44 years","35-44","Renal failure","N17-N19",90,3942439,2.3
,"Texas","48","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",189,3554098,5.3
,"Texas","48","2019","2019","45-54 years","45-54","Renal failure","N17-N19",194,3554098,5.5
,"Texas","48","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",380,3275242,11.6
,"Texas","48","2019","2019","55-64 years","55-64","Renal failure","N17-N19",390,3275242,11.9
,"Texas","48","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",585,2245028,26.1
,"Texas","48","2019","2019","65-74 years","65-74","Renal failure","N17-N19",594,2245028,26.5
,"Texas","48","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",611,1080742,56.5
,"Texas","48","2019","2019","75-84 years","75-84","Renal failure","N17-N19",629,1080742,58.2
,"Texas","48","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",474,408459,116.0
,"Texas","48","2019","2019","85+ years","85+","Renal failure","N17-N19",485,408459,118.7
,"Texas","48","2020","2020","25-34 years","25-34","Other bacterial diseases","A30-A49",42,4318570,1.0
,"Texas","48","2020","2020","25-34 years","25-34","Renal failure","N17-N19",46,4318570,1.1
,"Texas","48","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",135,4019259,3.4
,"Texas","48","2020","2020","35-44 years","35-44","Renal failure","N17-N19",137,4019259,3.4
,"Texas","48","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",301,3576835,8.4
,"Texas","48","2020","2020","45-54 years","45-54","Renal failure","N17-N19",307,3576835,8.6
,"Texas","48","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",682,3298724,20.7
,"Texas","48","2020","2020","55-64 years","55-64","Renal failure","N17-N19",702,3298724,21.3
,"Texas","48","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",939,2339912,40.1
,"Texas","48","2020","2020","65-74 years","65-74","Renal failure","N17-N19",963,2339912,41.2
,"Texas","48","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",833,1119841,74.4
,"Texas","48","2020","2020","75-84 years","75-84","Renal failure","N17-N19",857,1119841,76.5
,"Texas","48","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",531,413930,128.3
,"Texas","48","2020","2020","85+ years","85+","Renal failure","N17-N19",544,413930,131.4
,"Texas","48","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",75,4257936,1.8
,"Texas","48","2021","2021","25-34 years","25-34","Renal failure","N17-N19",78,4257936,1.8
,"Texas","48","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",202,4120216,4.9
,"Texas","48","2021","2021","35-44 years","35-44","Renal failure","N17-N19",212,4120216,5.1
,"Texas","48","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",456,3627069,12.6
,"Texas","48","2021","2021","45-54 years","45-54","Renal failure","N17-N19",475,3627069,13.1
,"Texas","48","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",850,3320596,25.6
,"Texas","48","2021","2021","55-64 years","55-64","Renal failure","N17-N19",875,3320596,26.4
,"Texas","48","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",1207,2408573,50.1
,"Texas","48","2021","2021","65-74 years","65-74","Renal failure","N17-N19",1242,2408573,51.6
,"Texas","48","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",1002,1097502,91.3
,"Texas","48","2021","2021","75-84 years","75-84","Renal failure","N17-N19",1023,1097502,93.2
,"Texas","48","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",593,369909,160.3
,"Texas","48","2021","2021","85+ years","85+","Renal failure","N17-N19",605,369909,163.6
,"Texas","48","2022","2022","25-34 years","25-34","Other bacterial diseases","A30-A49",56,4337408,1.3
,"Texas","48","2022","2022","25-34 years","25-34","Renal failure","N17-N19",57,4337408,1.3
,"Texas","48","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",174,4203606,4.1
,"Texas","48","2022","2022","35-44 years","35-44","Renal failure","N17-N19",179,4203606,4.3
,"Texas","48","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",336,3676667,9.1
,"Texas","48","2022","2022","45-54 years","45-54","Renal failure","N17-N19",341,3676667,9.3
,"Texas","48","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",723,3302167,21.9
,"Texas","48","2022","2022","55-64 years","55-64","Renal failure","N17-N19",747,3302167,22.6
,"Texas","48","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",1129,2438490,46.3
,"Texas","48","2022","2022","65-74 years","65-74","Renal failure","N17-N19",1160,2438490,47.6
,"Texas","48","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",1129,1186933,95.1
,"Texas","48","2022","2022","75-84 years","75-84","Renal failure","N17-N19",1154,1186933,97.2
,"Texas","48","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",698,401630,173.8
,"Texas","48","2022","2022","85+ years","85+","Renal failure","N17-N19",703,401630,175.0
,"Texas","48","2023","2023","25-34 years","25-34","Other bacterial diseases","A30-A49",48,4401337,1.1
,"Texas","48","2023","2023","25-34 years","25-34","Renal failure","N17-N19",48,4401337,1.1
,"Texas","48","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",154,4307936,3.6
,"Texas","48","2023","2023","35-44 years","35-44","Renal failure","N17-N19",155,4307936,3.6
,"Texas","48","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",281,3739360,7.5
,"Texas","48","2023","2023","45-54 years","45-54","Renal failure","N17-N19",287,3739360,7.7
,"Texas","48","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",606,3339386,18.1
,"Texas","48","2023","2023","55-64 years","55-64","Renal failure","N17-N19",616,3339386,18.4
,"Texas","48","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",926,2534040,36.5
,"Texas","48","2023","2023","65-74 years","65-74","Renal failure","N17-N19",951,2534040,37.5
,"Texas","48","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",1010,1262258,80.0
,"Texas","48","2023","2023","75-84 years","75-84","Renal failure","N17-N19",1034,1262258,81.9
,"Texas","48","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",684,391765,174.6
,"Texas","48","2023","2023","85+ years","85+","Renal failure","N17-N19",702,391765,179.2
,"Texas","48","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",55,4549530,1.2
,"Texas","48","2024 (provisional)","2024","25-34 years","25-34","Renal failure","N17-N19",59,4549530,1.3
,"Texas","48","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",108,4451213,2.4
,"Texas","48","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",115,4451213,2.6
,"Texas","48","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",274,3820067,7.2
,"Texas","48","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",285,3820067,7.5
,"Texas","48","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",566,3369911,16.8
,"Texas","48","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",584,3369911,17.3
,"Texas","48","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",915,2615776,35.0
,"Texas","48","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",940,2615776,35.9
,"Texas","48","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",1011,1335659,75.7
,"Texas","48","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",1031,1335659,77.2
,"Texas","48","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",609,411277,148.1
,"Texas","48","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",627,411277,152.5
,"Texas","48","2025 (provisional and partial)","2025","25-34 years","25-34","Other bacterial diseases","A30-A49",36,4549530,0.8
,"Texas","48","2025 (provisional and partial)","2025","25-34 years","25-34","Renal failure","N17-N19",36,4549530,0.8
,"Texas","48","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",98,4451213,2.2
,"Texas","48","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",102,4451213,2.3
,"Texas","48","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",244,3820067,6.4
,"Texas","48","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",253,3820067,6.6
,"Texas","48","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",514,3369911,15.3
,"Texas","48","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",529,3369911,15.7
,"Texas","48","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",876,2615776,33.5
,"Texas","48","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",904,2615776,34.6
,"Texas","48","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",921,1335659,69.0
,"Texas","48","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",944,1335659,70.7
,"Texas","48","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",585,411277,142.2
,"Texas","48","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",604,411277,146.9
,"Utah","49","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",11,300160,Unreliable
,"Utah","49","2018","2018","55-64 years","55-64","Renal failure","N17-N19",11,300160,Unreliable
,"Utah","49","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",32,209871,15.2
,"Utah","49","2018","2018","65-74 years","65-74","Renal failure","N17-N19",32,209871,15.2
,"Utah","49","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",26,102831,25.3
,"Utah","49","2018","2018","75-84 years","75-84","Renal failure","N17-N19",26,102831,25.3
,"Utah","49","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",18,37776,Unreliable
,"Utah","49","2018","2018","85+ years","85+","Renal failure","N17-N19",18,37776,Unreliable
,"Utah","49","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",18,303134,Unreliable
,"Utah","49","2019","2019","55-64 years","55-64","Renal failure","N17-N19",18,303134,Unreliable
,"Utah","49","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",30,219466,13.7
,"Utah","49","2019","2019","65-74 years","65-74","Renal failure","N17-N19",30,219466,13.7
,"Utah","49","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",34,107832,31.5
,"Utah","49","2019","2019","75-84 years","75-84","Renal failure","N17-N19",34,107832,31.5
,"Utah","49","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",24,38574,62.2
,"Utah","49","2019","2019","85+ years","85+","Renal failure","N17-N19",24,38574,62.2
,"Utah","49","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",13,337383,Unreliable
,"Utah","49","2020","2020","45-54 years","45-54","Renal failure","N17-N19",13,337383,Unreliable
,"Utah","49","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",21,304094,6.9
,"Utah","49","2020","2020","55-64 years","55-64","Renal failure","N17-N19",22,304094,7.2
,"Utah","49","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",40,230052,17.4
,"Utah","49","2020","2020","65-74 years","65-74","Renal failure","N17-N19",41,230052,17.8
,"Utah","49","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",37,112018,33.0
,"Utah","49","2020","2020","75-84 years","75-84","Renal failure","N17-N19",37,112018,33.0
,"Utah","49","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",22,39523,55.7
,"Utah","49","2020","2020","85+ years","85+","Renal failure","N17-N19",22,39523,55.7
,"Utah","49","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",15,465708,Unreliable
,"Utah","49","2021","2021","35-44 years","35-44","Renal failure","N17-N19",15,465708,Unreliable
,"Utah","49","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",34,357038,9.5
,"Utah","49","2021","2021","45-54 years","45-54","Renal failure","N17-N19",34,357038,9.5
,"Utah","49","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",49,310988,15.8
,"Utah","49","2021","2021","55-64 years","55-64","Renal failure","N17-N19",51,310988,16.4
,"Utah","49","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",54,242367,22.3
,"Utah","49","2021","2021","65-74 years","65-74","Renal failure","N17-N19",55,242367,22.7
,"Utah","49","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",54,111129,48.6
,"Utah","49","2021","2021","75-84 years","75-84","Renal failure","N17-N19",55,111129,49.5
,"Utah","49","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",28,35652,78.5
,"Utah","49","2021","2021","85+ years","85+","Renal failure","N17-N19",28,35652,78.5
,"Utah","49","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",14,463662,Unreliable
,"Utah","49","2022","2022","35-44 years","35-44","Renal failure","N17-N19",14,463662,Unreliable
,"Utah","49","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",22,369405,6.0
,"Utah","49","2022","2022","45-54 years","45-54","Renal failure","N17-N19",22,369405,6.0
,"Utah","49","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",38,308121,12.3
,"Utah","49","2022","2022","55-64 years","55-64","Renal failure","N17-N19",39,308121,12.7
,"Utah","49","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",59,245876,24.0
,"Utah","49","2022","2022","65-74 years","65-74","Renal failure","N17-N19",59,245876,24.0
,"Utah","49","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",53,120492,44.0
,"Utah","49","2022","2022","75-84 years","75-84","Renal failure","N17-N19",53,120492,44.0
,"Utah","49","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",31,38832,79.8
,"Utah","49","2022","2022","85+ years","85+","Renal failure","N17-N19",31,38832,79.8
,"Utah","49","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",13,464839,Unreliable
,"Utah","49","2023","2023","35-44 years","35-44","Renal failure","N17-N19",13,464839,Unreliable
,"Utah","49","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",10,384920,Unreliable
,"Utah","49","2023","2023","45-54 years","45-54","Renal failure","N17-N19",10,384920,Unreliable
