"Notes","Residence State","Residence State Code","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Pennsylvania","42","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",545,1537517,35.4
,"Pennsylvania","42","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",1613,1765997,91.3
,"Pennsylvania","42","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",2861,1469045,194.8
,"Pennsylvania","42","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",3125,762480,409.8
,"Pennsylvania","42","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",2643,310401,851.5
,"Pennsylvania","42","2023","2023","25-34 years","25-34","Other bacterial diseases","A30-A49",87,1663164,5.2
,"Pennsylvania","42","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",219,1649156,13.3
,"Pennsylvania","42","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",486,1523080,31.9
,"Pennsylvania","42","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",1417,1737410,81.6
,"Pennsylvania","42","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",2733,1507366,181.3
,"Pennsylvania","42","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",3117,795815,391.7
,"Pennsylvania","42","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",2614,292493,893.7
,"Pennsylvania","42","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",71,1675945,4.2
,"Pennsylvania","42","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",197,1694931,11.6
,"Pennsylvania","42","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",446,1517511,29.4
,"Pennsylvania","42","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",1329,1708916,77.8
,"Pennsylvania","42","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",2694,1536095,175.4
,"Pennsylvania","42","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",3205,831250,385.6
,"Pennsylvania","42","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",2754,298587,922.3
,"Pennsylvania","42","2025 (provisional and partial)","2025","25-34 years","25-34","Other bacterial diseases","A30-A49",66,1675945,3.9
,"Pennsylvania","42","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",178,1694931,10.5
,"Pennsylvania","42","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",460,1517511,30.3
,"Pennsylvania","42","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",1263,1708916,73.9
,"Pennsylvania","42","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",2619,1536095,170.5
,"Pennsylvania","42","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",3325,831250,400.0
,"Pennsylvania","42","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",2731,298587,914.6
,"Pennsylvania","42","2026 (provisional and partial)","2026","75-84 years","75-84","Other bacterial diseases","A30-A49",16,831250,Unreliable
,"Rhode Island","44","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",11,124186,Unreliable
,"Rhode Island","44","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",35,139370,25.1
,"Rhode Island","44","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",70,149158,46.9
,"Rhode Island","44","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",181,102595,176.4
,"Rhode Island","44","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",168,51807,324.3
,"Rhode Island","44","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",201,27852,721.7
,"Rhode Island","44","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",39,135112,28.9
,"Rhode Island","44","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",85,149609,56.8
,"Rhode Island","44","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",141,106159,132.8
,"Rhode Island","44","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",159,53375,297.9
,"Rhode Island","44","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",187,27512,679.7
,"Rhode Island","44","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",12,126738,Unreliable
,"Rhode Island","44","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",30,130731,22.9
,"Rhode Island","44","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",105,149169,70.4
,"Rhode Island","44","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",154,110332,139.6
,"Rhode Island","44","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",187,55188,338.8
,"Rhode Island","44","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",172,26957,638.1
,"Rhode Island","44","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",14,135975,Unreliable
,"Rhode Island","44","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",29,133472,21.7
,"Rhode Island","44","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",90,155239,58.0
,"Rhode Island","44","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",161,118373,136.0
,"Rhode Island","44","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",146,56012,260.7
,"Rhode Island","44","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",150,24406,614.6
,"Rhode Island","44","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",15,137963,Unreliable
,"Rhode Island","44","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",29,130073,22.3
,"Rhode Island","44","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",78,152007,51.3
,"Rhode Island","44","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",133,119463,111.3
,"Rhode Island","44","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",172,60933,282.3
,"Rhode Island","44","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",136,26014,522.8
,"Rhode Island","44","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",13,142005,Unreliable
,"Rhode Island","44","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",24,128161,18.7
,"Rhode Island","44","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",52,151026,34.4
,"Rhode Island","44","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",118,123358,95.7
,"Rhode Island","44","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",114,63864,178.5
,"Rhode Island","44","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",127,24326,522.1
,"Rhode Island","44","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",10,148111,Unreliable
,"Rhode Island","44","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",22,127479,17.3
,"Rhode Island","44","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",61,149702,40.7
,"Rhode Island","44","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",127,126561,100.3
,"Rhode Island","44","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",165,67206,245.5
,"Rhode Island","44","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",141,24832,567.8
,"Rhode Island","44","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",17,148111,Unreliable
,"Rhode Island","44","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",22,127479,17.3
,"Rhode Island","44","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",53,149702,35.4
,"Rhode Island","44","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",94,126561,74.3
,"Rhode Island","44","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",155,67206,230.6
,"Rhode Island","44","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",130,24832,523.5
,"South Carolina","45","2018","2018","25-34 years","25-34","Other bacterial diseases","A30-A49",46,673890,6.8
,"South Carolina","45","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",114,611397,18.6
,"South Carolina","45","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",309,646458,47.8
,"South Carolina","45","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",686,678299,101.1
,"South Carolina","45","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",1074,549831,195.3
,"South Carolina","45","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",1067,261109,408.6
,"South Carolina","45","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",850,88975,955.3
,"South Carolina","45","2019","2019","25-34 years","25-34","Other bacterial diseases","A30-A49",46,682854,6.7
,"South Carolina","45","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",119,620504,19.2
,"South Carolina","45","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",281,640607,43.9
,"South Carolina","45","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",745,689144,108.1
,"South Carolina","45","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",1063,570600,186.3
,"South Carolina","45","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",1066,275013,387.6
,"South Carolina","45","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",835,91410,913.5
,"South Carolina","45","2020","2020","25-34 years","25-34","Other bacterial diseases","A30-A49",68,689645,9.9
,"South Carolina","45","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",144,630338,22.8
,"South Carolina","45","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",363,638142,56.9
,"South Carolina","45","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",969,696863,139.1
,"South Carolina","45","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",1466,593048,247.2
,"South Carolina","45","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",1397,289033,483.3
,"South Carolina","45","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",896,94294,950.2
,"South Carolina","45","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",72,673186,10.7
,"South Carolina","45","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",199,640341,31.1
,"South Carolina","45","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",386,631681,61.1
,"South Carolina","45","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",895,697458,128.3
,"South Carolina","45","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",1336,600896,222.3
,"South Carolina","45","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",1259,281831,446.7
,"South Carolina","45","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",808,83672,965.7
,"South Carolina","45","2022","2022","25-34 years","25-34","Other bacterial diseases","A30-A49",58,680762,8.5
,"South Carolina","45","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",114,651751,17.5
,"South Carolina","45","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",312,633857,49.2
,"South Carolina","45","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",794,696103,114.1
,"South Carolina","45","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",1343,604646,222.1
,"South Carolina","45","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",1275,310732,410.3
,"South Carolina","45","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",869,92631,938.1
,"South Carolina","45","2023","2023","25-34 years","25-34","Other bacterial diseases","A30-A49",52,689486,7.5
,"South Carolina","45","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",119,671491,17.7
,"South Carolina","45","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",265,641277,41.3
,"South Carolina","45","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",703,702354,100.1
,"South Carolina","45","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",1150,619808,185.5
,"South Carolina","45","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",1179,328554,358.8
,"South Carolina","45","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",743,89569,829.5
,"South Carolina","45","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",35,703289,5.0
,"South Carolina","45","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",116,692449,16.8
,"South Carolina","45","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",255,648117,39.3
,"South Carolina","45","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",611,706207,86.5
,"South Carolina","45","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",1112,635076,175.1
,"South Carolina","45","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",1270,348064,364.9
,"South Carolina","45","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",788,93805,840.0
,"South Carolina","45","2025 (provisional and partial)","2025","25-34 years","25-34","Other bacterial diseases","A30-A49",43,703289,6.1
,"South Carolina","45","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",99,692449,14.3
,"South Carolina","45","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",227,648117,35.0
,"South Carolina","45","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",563,706207,79.7
,"South Carolina","45","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",1074,635076,169.1
,"South Carolina","45","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",1276,348064,366.6
,"South Carolina","45","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",775,93805,826.2
,"South Dakota","46","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",10,103909,Unreliable
,"South Dakota","46","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",27,97081,27.8
,"South Dakota","46","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",62,117261,52.9
,"South Dakota","46","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",118,85050,138.7
,"South Dakota","46","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",134,40813,328.3
,"South Dakota","46","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",184,20991,876.6
,"South Dakota","46","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",18,105864,Unreliable
,"South Dakota","46","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",42,94865,44.3
,"South Dakota","46","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",88,117498,74.9
,"South Dakota","46","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",149,89216,167.0
,"South Dakota","46","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",145,41670,348.0
,"South Dakota","46","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",186,20985,886.3
,"South Dakota","46","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",27,108308,24.9
,"South Dakota","46","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",43,93700,45.9
,"South Dakota","46","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",117,116901,100.1
,"South Dakota","46","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",170,94041,180.8
,"South Dakota","46","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",170,42280,402.1
,"South Dakota","46","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",182,20856,872.7
,"South Dakota","46","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",12,113171,Unreliable
,"South Dakota","46","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",29,111647,26.0
,"South Dakota","46","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",62,94492,65.6
,"South Dakota","46","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",92,115997,79.3
,"South Dakota","46","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",179,97689,183.2
,"South Dakota","46","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",161,40563,396.9
,"South Dakota","46","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",154,18166,847.7
,"South Dakota","46","2022","2022","25-34 years","25-34","Other bacterial diseases","A30-A49",14,114295,Unreliable
,"South Dakota","46","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",35,114374,30.6
,"South Dakota","46","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",57,96313,59.2
,"South Dakota","46","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",91,114831,79.2
,"South Dakota","46","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",142,99880,142.2
,"South Dakota","46","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",155,44134,351.2
,"South Dakota","46","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",147,19803,742.3
,"South Dakota","46","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",18,116885,Unreliable
,"South Dakota","46","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",44,97675,45.0
,"South Dakota","46","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",95,113409,83.8
,"South Dakota","46","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",140,103464,135.3
,"South Dakota","46","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",154,46632,330.2
,"South Dakota","46","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",138,18741,736.4
,"South Dakota","46","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",14,115661,Unreliable
,"South Dakota","46","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",24,117702,20.4
,"South Dakota","46","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",49,99310,49.3
,"South Dakota","46","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",72,111026,64.8
,"South Dakota","46","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",143,105740,135.2
,"South Dakota","46","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",169,48983,345.0
,"South Dakota","46","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",137,19077,718.1
,"South Dakota","46","2025 (provisional and partial)","2025","25-34 years","25-34","Other bacterial diseases","A30-A49",14,115661,Unreliable
,"South Dakota","46","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",21,117702,17.8
,"South Dakota","46","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",36,99310,36.3
,"South Dakota","46","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",65,111026,58.5
,"South Dakota","46","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",135,105740,127.7
,"South Dakota","46","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",150,48983,306.2
,"South Dakota","46","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",130,19077,681.4
,"Tennessee","47","2018","2018","25-34 years","25-34","Other bacterial diseases","A30-A49",76,931067,8.2
,"Tennessee","47","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",157,840267,18.7
,"Tennessee","47","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",409,882795,46.3
,"Tennessee","47","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",905,886174,102.1
,"Tennessee","47","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",1366,661602,206.5
,"Tennessee","47","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",1428,328033,435.3
,"Tennessee","47","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",1062,120062,884.5
,"Tennessee","47","2019","2019","25-34 years","25-34","Other bacterial diseases","A30-A49",60,949656,6.3
,"Tennessee","47","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",154,847658,18.2
,"Tennessee","47","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",364,871279,41.8
,"Tennessee","47","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",955,894697,106.7
,"Tennessee","47","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",1364,681396,200.2
,"Tennessee","47","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",1331,340228,391.2
,"Tennessee","47","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",1064,121769,873.8
,"Tennessee","47","2020","2020","25-34 years","25-34","Other bacterial diseases","A30-A49",81,961939,8.4
,"Tennessee","47","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",184,854962,21.5
,"Tennessee","47","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",491,863787,56.8
,"Tennessee","47","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",1130,900592,125.5
,"Tennessee","47","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",1713,704870,243.0
,"Tennessee","47","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",1648,351752,468.5
,"Tennessee","47","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",1044,123921,842.5
,"Tennessee","47","2021","2021","25-34 years","25-34","Other bacterial diseases","A30-A49",99,963067,10.3
,"Tennessee","47","2021","2021","35-44 years","35-44","Other bacterial diseases","A30-A49",297,883146,33.6
,"Tennessee","47","2021","2021","45-54 years","45-54","Other bacterial diseases","A30-A49",587,872093,67.3
,"Tennessee","47","2021","2021","55-64 years","55-64","Other bacterial diseases","A30-A49",1373,913884,150.2
,"Tennessee","47","2021","2021","65-74 years","65-74","Other bacterial diseases","A30-A49",1941,728268,266.5
,"Tennessee","47","2021","2021","75-84 years","75-84","Other bacterial diseases","A30-A49",1799,345555,520.6
,"Tennessee","47","2021","2021","85+ years","85+","Other bacterial diseases","A30-A49",1141,111449,1023.8
,"Tennessee","47","2022","2022","25-34 years","25-34","Other bacterial diseases","A30-A49",87,976563,8.9
,"Tennessee","47","2022","2022","35-44 years","35-44","Other bacterial diseases","A30-A49",174,892438,19.5
,"Tennessee","47","2022","2022","45-54 years","45-54","Other bacterial diseases","A30-A49",500,872524,57.3
,"Tennessee","47","2022","2022","55-64 years","55-64","Other bacterial diseases","A30-A49",1132,906548,124.9
,"Tennessee","47","2022","2022","65-74 years","65-74","Other bacterial diseases","A30-A49",1797,729524,246.3
,"Tennessee","47","2022","2022","75-84 years","75-84","Other bacterial diseases","A30-A49",1707,372230,458.6
,"Tennessee","47","2022","2022","85+ years","85+","Other bacterial diseases","A30-A49",1059,119235,888.2
,"Tennessee","47","2023","2023","25-34 years","25-34","Other bacterial diseases","A30-A49",82,987278,8.3
,"Tennessee","47","2023","2023","35-44 years","35-44","Other bacterial diseases","A30-A49",168,912154,18.4
,"Tennessee","47","2023","2023","45-54 years","45-54","Other bacterial diseases","A30-A49",437,876661,49.8
,"Tennessee","47","2023","2023","55-64 years","55-64","Other bacterial diseases","A30-A49",951,903160,105.3
,"Tennessee","47","2023","2023","65-74 years","65-74","Other bacterial diseases","A30-A49",1608,742495,216.6
,"Tennessee","47","2023","2023","75-84 years","75-84","Other bacterial diseases","A30-A49",1666,386690,430.8
,"Tennessee","47","2023","2023","85+ years","85+","Other bacterial diseases","A30-A49",1014,112811,898.8
,"Tennessee","47","2024 (provisional)","2024","25-34 years","25-34","Other bacterial diseases","A30-A49",83,1003483,8.3
,"Tennessee","47","2024 (provisional)","2024","35-44 years","35-44","Other bacterial diseases","A30-A49",190,932419,20.4
,"Tennessee","47","2024 (provisional)","2024","45-54 years","45-54","Other bacterial diseases","A30-A49",417,880780,47.3
,"Tennessee","47","2024 (provisional)","2024","55-64 years","55-64","Other bacterial diseases","A30-A49",920,903515,101.8
,"Tennessee","47","2024 (provisional)","2024","65-74 years","65-74","Other bacterial diseases","A30-A49",1567,756187,207.2
,"Tennessee","47","2024 (provisional)","2024","75-84 years","75-84","Other bacterial diseases","A30-A49",1647,404269,407.4
,"Tennessee","47","2024 (provisional)","2024","85+ years","85+","Other bacterial diseases","A30-A49",1010,117503,859.6
,"Tennessee","47","2025 (provisional and partial)","2025","25-34 years","25-34","Other bacterial diseases","A30-A49",56,1003483,5.6
,"Tennessee","47","2025 (provisional and partial)","2025","35-44 years","35-44","Other bacterial diseases","A30-A49",165,932419,17.7
,"Tennessee","47","2025 (provisional and partial)","2025","45-54 years","45-54","Other bacterial diseases","A30-A49",373,880780,42.3
,"Tennessee","47","2025 (provisional and partial)","2025","55-64 years","55-64","Other bacterial diseases","A30-A49",882,903515,97.6
,"Tennessee","47","2025 (provisional and partial)","2025","65-74 years","65-74","Other bacterial diseases","A30-A49",1531,756187,202.5
,"Tennessee","47","2025 (provisional and partial)","2025","75-84 years","75-84","Other bacterial diseases","A30-A49",1655,404269,409.4
,"Tennessee","47","2025 (provisional and partial)","2025","85+ years","85+","Other bacterial diseases","A30-A49",933,117503,794.0
,"Texas","48","2018","2018","25-34 years","25-34","Other bacterial diseases","A30-A49",199,4236328,4.7
,"Texas","48","2018","2018","35-44 years","35-44","Other bacterial diseases","A30-A49",540,3881772,13.9
,"Texas","48","2018","2018","45-54 years","45-54","Other bacterial diseases","A30-A49",1300,3552957,36.6
,"Texas","48","2018","2018","55-64 years","55-64","Other bacterial diseases","A30-A49",3199,3234290,98.9
,"Texas","48","2018","2018","65-74 years","65-74","Other bacterial diseases","A30-A49",4433,2166529,204.6
,"Texas","48","2018","2018","75-84 years","75-84","Other bacterial diseases","A30-A49",4589,1035292,443.3
,"Texas","48","2018","2018","85+ years","85+","Other bacterial diseases","A30-A49",4160,400499,1038.7
,"Texas","48","2019","2019","25-34 years","25-34","Other bacterial diseases","A30-A49",225,4276763,5.3
,"Texas","48","2019","2019","35-44 years","35-44","Other bacterial diseases","A30-A49",498,3942439,12.6
,"Texas","48","2019","2019","45-54 years","45-54","Other bacterial diseases","A30-A49",1180,3554098,33.2
,"Texas","48","2019","2019","55-64 years","55-64","Other bacterial diseases","A30-A49",2807,3275242,85.7
,"Texas","48","2019","2019","65-74 years","65-74","Other bacterial diseases","A30-A49",4215,2245028,187.7
,"Texas","48","2019","2019","75-84 years","75-84","Other bacterial diseases","A30-A49",4280,1080742,396.0
,"Texas","48","2019","2019","85+ years","85+","Other bacterial diseases","A30-A49",3678,408459,900.5
,"Texas","48","2020","2020","25-34 years","25-34","Other bacterial diseases","A30-A49",264,4318570,6.1
,"Texas","48","2020","2020","35-44 years","35-44","Other bacterial diseases","A30-A49",688,4019259,17.1
,"Texas","48","2020","2020","45-54 years","45-54","Other bacterial diseases","A30-A49",1695,3576835,47.4
,"Texas","48","2020","2020","55-64 years","55-64","Other bacterial diseases","A30-A49",3887,3298724,117.8
,"Texas","48","2020","2020","65-74 years","65-74","Other bacterial diseases","A30-A49",5605,2339912,239.5
,"Texas","48","2020","2020","75-84 years","75-84","Other bacterial diseases","A30-A49",5414,1119841,483.5
,"Texas","48","2020","2020","85+ years","85+","Other bacterial diseases","A30-A49",4027,413930,972.9
